Key,English,Simplified_Chinese
UI_TOOLTIP_PICKUP_RANGE,Pickup boost range,拾取加成范围
TEXTCLIENT_INVALIDORIGIN,Server refused the connection. Please make sure you are accessing from the official game page.,Server refused the connection. Please make sure you are accessing from the official game page.
TEXTCLIENT_GATHERING_EVE_PICKAXE,[Event] Chroma Pickaxe,[Event] Chroma Pickaxe
TEXTCLIENT_APP_SHADER_DEBUG,Shader Debug,Shader Debug
TEXTCLIENT_APP_ACCOUNT,Account,账号
TEXTCLIENT_NOT_ENOUGH_ITEM2,You need %d %s.,你需要 %d %s.
TEXTCLIENT_ITEMPACK_UPGRADE_DESTROY,Item destroyed due to the failure.,因强化失败，物品已销毁
TEXTCLIENT_ITEMPACK_UPGRADE_LEVELDOWN,Item downgraded due to the failure.,因失败，物品已降级
TEXTCLIENT_ITEMPACK_UPGRADE_LIMIT,This item has exceeded its upgrade attempt limit,该物品已超过强化次数上限
TEXTCLIENT_STATUE_MAXLEVEL,"A statue in the name of %s, the first maximum level, has been erected in Northern Flarine.","A statue in the name of %s, the first maximum level, has been erected in Northern Flarine."
TEXTCLIENT_STATUE_MAXUPGRADE,"A statue in the name of %s, the first maximum upgrader, has been erected in Northern Flarine.","A statue in the name of %s, the first maximum upgrader, has been erected in Northern Flarine."
TEXTCLIENT_ALERT_TIME,[%d hours have passed] Excessive gaming can interfere with normal daily life.,[%d hours have passed] Excessive gaming can interfere with normal daily life.
TEXTCLIENT_SERVERNOTALLOWED,Your account is not allowed to access this server.,Your account is not allowed to access this server.
TEXTCLIENT_STATUE_BASE01,A statue in the name of the first person to reach maximum level.,纪念首位达到满级的玩家所立雕像。
TEXTCLIENT_STATUE_BASE02,A statue in the name of the first person to reach maximum upgrade.,纪念首位将物品强化至最高等级的玩家所立雕像。
TEXTCLIENT_UPGRADE_WRONG_MATERIAL,Invalid material item for upgrade.,升级材料无效
TEXTCLIENT_NOT_ENTER_TIME,You cannot participate right now.,当前无法参与
TEXTCLIENT_NOT_ENTER_LEVEL,You can participate from level %d.,%d 级及以上方可参与。
TEXTCLIENT_EXIT_BOSSRAID_DUNGEON,The boss monster has been defeated. You will exit the dungeon in %d seconds.,首领已被击败，你将在 %d 秒后离开副本。
TEXTCLIENT_PVPMATCH_COLOR_1,Red Team,Red Team
TEXTCLIENT_PVPMATCH_COLOR_2,Blue Team,Blue Team
TEXTCLIENT_PVPMATCH_COLOR_3,Green Team,Green Team
TEXTCLIENT_PVPMATCH_COLOR_4,Yellow Team,Yellow Team
TEXTCLIENT_PVPMATCH_KILL,[%s] %s,[%s] %s
TEXTCLIENT_TRADE_BLOCKED,Item or Penya has been removed. Please wait.,Item or Penya has been removed. Please wait.
TEXTCLIENT_MAIL_LEVEL,You must reach level %d to send a mail.,必须达到 %d 级才能发送邮件
TEXTCLIENT_MAILBOX_FAILED,Mail delivery failed due to recipient settings.,Mail delivery failed due to recipient settings.
TEXTCLIENT_MAILBOX_BLOCKED,Mail delivery failed due to messenger settings.,Mail delivery failed due to messenger settings.
TEXTCLIENT_ITEM_RECEIVED,You have received %s x%d.,已获得%s x%d。
TEXTCLIENT_ADD_ATTRIBUTE_SUCCESS,Item has been upgraded.,Item has been upgraded.
TEXTCLIENT_ADD_ATTRIBUTE_INVALID,This item is not upgradeable.,该物品无法升级
TEXTCLIENT_REQSKILLSTACKS,You do not have the required skill stacks to use this skill.,你没有足够的技能层数来使用此技能
TEXTCLIENT_MAX_TRAPS,You cannot place another one of these traps yet.,暂时无法再放置同类陷阱
TEXTCLIENT_TRAP_RANGE,You cannot place a trap here.,此处无法放置陷阱
TEXTCLIENT_TRAP_TOOL,You do not have enough Trap Tool.,陷阱工具数量不足
TEXTCLIENT_ENCHANT_SAME_JEWEL_FAILED,Equipping the same jewel failed.,装备相同宝石失败
TEXTCLIENT_JEWELSYNTHESIS_NO,You do not have enough jewel or Penya for synthesis.,你的宝石或金币不足以进行合成
TEXTCLIENT_JEWELSYNTHESIS_SUCCESS,Jewel synthesis succeeded!,宝石合成成功！
TEXTCLIENT_HEROQUEST_REQUIRED,This feature is only available with the Hero Quest.,该功能仅在英雄任务中开放。
TEXTCLIENT_SKILLPAGE_COOLDOWN,You can swap skill pages in %d seconds.,你可在 %d 秒后切换技能页。
TEXTCLIENT_SKILLPAGE_NOSKILL,You cannot swap skill pages while using skills.,使用技能期间无法切换技能页。
TEXTCLIENT_CHGLEVEL_MASTER,You cannot use this item while on a master quest.,处于大师级任务中时，不可使用该道具。
TEXTCLIENT_CHGLEVEL_JOBCHANGE,You cannot use this item while on a job change quest.,转职任务过程中无法使用该道具。
TEXTCLIENT_MONSTER_ATTACK_ERROR_POSITION,You cannot attack the monster because you are not on the combat ground.,你不在战斗区域，无法攻击怪物。
TEXTCLIENT_UPGRADEANNOUNCE_ULTIMATE,%s upgraded Ultimate %s to %s+%d!,%s 成功精炼终极 %s 至 %s+%d!
TEXTCLIENT_PAYMENT_SUCCESS,Payment was successful!\nfCoins have been added to your account. ,Payment was successful!\nfCoins have been added to your account. 
TEXTCLIENT_PAYMENT_ERROR,Unknown error during payment.\nPlease try again.,Unknown error during payment.\nPlease try again.
TEXTCLIENT_EXP_RECOVER,You recovered the experience lost in the dungeon.,你已恢复在副本中损失的经验值。
TEXTCLIENT_EXPBOX_OLDVERSION,You cannot use it because you already recovered experience by clearing the dungeon.,无法使用，因为你已通过完成副本恢复了经验值。
TEXTCLIENT_PARTYFAILREMOVE_DUNGEON,You cannot remove a member from your party while you are in the same dungeon.,当你们身处同一副本时，你无法将团员移出剧团。
TEXTCLIENT_PARTYFAILCHANGE_DUNGEON,You cannot transfer leadership to a party member who is not in the same dungeon.,你无法将团长权限移交给不在同一副本内的队员。
TEXTCLIENT_PARTYFAILLEAVE_DUNGEON,You cannot leave the party as a leader in the dungeon.,作为队长，你在副本内无法离开队伍。
TEXTCLIENT_BOSS_RAID_DUNGEON_ENDED,The instance dungeon has ended. Please try again in a moment.,The instance dungeon has ended. Please try again in a moment.
TEXTCLIENT_BOSS_RAID_MAX_PLAYCOUNT,%s has no daily entries remaining.,%s has no daily entries remaining.
TEXTCLIENT_BOSS_RAID_ANOTHER_DUNGEON,%s is already in another instance.,%s is already in another instance.
TEXTCLIENT_MESSAGE_WARNING,Warning: '%s' is a regular player. Do not visit any website and never give out your credentials. The only official website is $WEBSITE$. Beware of scams and phishing websites.,Warning: '%s' is a regular player. Do not visit any website and never give out your credentials. The only official website is $WEBSITE$. Beware of scams and phishing websites.
TEXTCLIENT_APP_DONATION,Donation,Donation
TEXTCLIENT_APP_LORD,Lord Skills,Lord Skills
TEXTCLIENT_DONATION_START,Donation event %s +%d%% started!,Donation event %s +%d%% started!
TEXTCLIENT_DONATION_END,Donation event %s +%d% ended...,Donation event %s +%d% ended...
TEXTCLIENT_DONATION_CONFIRM,You donated %s Penya to the %s event.,You donated %s Penya to the %s event.
TEXTCLIENT_DONATION_MAIL,Congratulations for becoming the Lord of the week!,Congratulations for becoming the Lord of the week!
TEXTCLIENT_DONATION_NOLORD,There is no Lord this week.,There is no Lord this week.
TEXTCLIENT_DONATION_LORD,The Lord of the week is %s. Congratulations!,The Lord of the week is %s. Congratulations!
TEXTCLIENT_MYSTCASTLE_DATA_PENDING,Server data synchronization in progress. Please try again shortly.,Server data synchronization in progress. Please try again shortly.
TEXTCLIENT_MYSTCASTLE_INVALID_FLOOR,Invalid floor selection. Please try again.,Invalid floor selection. Please try again.
TEXTCLIENT_MYSTCASTLE_LEVEL_TOO_LOW,Your level is too low to enter this floor.,Your level is too low to enter this floor.
TEXTCLIENT_MYSTCASTLE_BLOCK_TIME,Ranking settlement in progress. Please try again later.,Ranking settlement in progress. Please try again later.
TEXTCLIENT_MYSTCASTLE_INIT_FAILED,Failed to initialize the floor. Please try again.,Failed to initialize the floor. Please try again.
TEXTCLIENT_MYSTCASTLE_FLOOR_TICKET_REQUIRED,A Mysterious Castle Retry Coupon is required to challenge this floor.,A Mysterious Castle Retry Coupon is required to challenge this floor.
TEXTCLIENT_MYSTCASTLE_NEW_FLOOR_REWARD,You received a reward for clearing a new floor.,You received a reward for clearing a new floor.
TEXTCLIENT_MYSTCASTLE_NEW_FLOOR_REWARD_MAIL,You can't receive the reward for clearing a new floor. Check your mail.,You can't receive the reward for clearing a new floor. Check your mail.
TEXTCLIENT_MYSTCASTLE_USE_FLOOR_TICKET_FAIL,Unable to use the Mysterious Castle Retry Coupon.,Unable to use the Mysterious Castle Retry Coupon.
TEXTCLIENT_LORDSKILLS_NOT,Only the Lord can use this menu.,Only the Lord can use this menu.
