Key,English,Portuguese
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),Você não pode comprar este item porque seu nível é muito baixo. (Nível Req: %d)
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,Você pode comprar este item até %d vezes.
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,Este monstro só pode ser atacado por jogadores de nível %d ou superior.
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,Você recebeu %d %s.
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,Você não pode usar este item porque não faz parte de uma guilda.
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,Você não pode usar o item durante outras ações.
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,Você não pode usar o item no estado atual.
TEXTCLIENT_ACCEL_FUEL_PRIORITY01,"You are currently using Acceleration Fuel. When you use this item, the existing effect will not be applied any more. Are you sure you want to use this?","Você está usando Combustível de Aceleração. Se você usar este item, o efeito existente não será mais aplicado. Tem certeza de que deseja usar?"
TEXTCLIENT_ACCEL_FUEL_PRIORITY02,"You are currently using Nitro Booster. When you use this item, the existing effect will still take priority. Are you sure you want to use this?","Você está usando Nitro Booster. Se você usar este item, o efeito existente ainda terá prioridade. Tem certeza de que deseja usar?"
TEXTCLIENT_DAILY_LOTTERY_COUNT,You've used all the roulette chances today.,Você usou todas as chances na roleta hoje.
TEXTCLIENT_TRANS_LOTTERY_TRANS,You can't use the roulette while being transformed.,Você não pode usar a roleta enquanto estiver transformado.
TEXTCLIENT_TRANS_LOTTERY_WING,You can't use the roulette while using the wing effect.,Você não pode usar a roleta enquanto estiver usando o efeito das asas.
TEXTCLIENT_TRANS_LOTTERY_FLY,You can't use the roulette while flying.,Você não pode usar a roleta enquanto estiver voando.
TEXTCLIENT_TRANS_LOTTERY_DUNGEON,You can't use the roulette in this dungeon.,Você não pode usar a roleta nesta masmorra.
TEXTCLIENT_BANKEXTRABAG_INUSE,You are already using Bank Extra Bag.,Você já está usando a Bolsa Extra do Banco.
TEXTCLIENT_BANKEXTRABAG_USED,Bank is now expanded.,O banco agora está expandido.
TEXTCLIENT_CANNOT_USE_COMBAT,You cannot use the item during combat.,Você não pode usar o item durante o combate.
TEXTCLIENT_RAINBOWRACE_ITEMUSED,%s Used %s on you!,%s Usou %s em você!
TEXTCLIENT_RAINBOWRACE_USEITEM,You used %s on %s!,You used %s on %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_SELF,You used %s!,Você usou %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_NOTARGET,No target found.,Nenhum alvo encontrado.
TEXTCLIENT_RAINBOWRACE_USEITEM_TARGETBARRIER,The target blocked with a Rainbow Barrier!,O alvo bloqueou com uma Barreira do Arco-Íris!
TEXTCLIENT_RAINBOWRACE_USEITEM_USERBARRIER,You've blocked an item with your Rainbow Barrier!,Você bloqueou um item com sua Barreira do Arco-Íris!
TEXTCLIENT_RAINBOWRACE_NOFLY,You cannot start flying during the preparatory period.,Você não pode começar a voar durante o período preparatório.
TEXTCLIENT_RAINBOWRACE_NOSTAND,You cannot stop flying during the racing period.,Você não pode parar de voar durante o período de corrida.
TEXTCLIENT_RAINBOWRACE_NOSTACK,Your target is already suffering from this item!,Seu alvo já está sofrendo com este item!
TEXTCLIENT_RAINBOWRACE_PREP,The Rainbow Race begins in %d seconds...,A Corrida do Arco-Íris começa em %d segundos...
TEXTCLIENT_RAINBOWRACE_START,The Rainbow Race begins now!,A Corrida do Arco-Íris começa agora!
TEXTCLIENT_RAINBOWRACE_FINISH,You've finished the race!,Você terminou a corrida!
TEXTCLIENT_RAINBOWRACE_END,The Rainbow Race is over! The winner is %s!,A Corrida do Arco-Íris terminou! O vencedor é %s!
TEXTCLIENT_RAINBOWRACE_NOPENYA,You do not have enough Penya to apply for the Rainbow Race.,Você não tem Penya suficiente para se inscrever na Corrida do Arco-Íris.
TEXTCLIENT_RAINBOWRACE_EXIST,You've already applied for the next race.,Você já se inscreveu para a próxima corrida.
TEXTCLIENT_RAINBOWRACE_NOPLAYERS,The Rainbow Race was not held due to lack of participants.,A Corrida do Arco-Íris não foi realizada devido à falta de participantes.
TEXTCLIENT_ULTIMATE_CONVERSION_SUCCESSFUL,Conversion Successful!,Conversão bem-sucedida!
TEXTCLIENT_ULTIMATE_CONVERSION_NOMATERIAL,Not enough Material.,Material insuficiente.
TEXTCLIENT_UPGRADE_MAXLEVEL,This item has reached its maximum upgrade level.,Este item atingiu o nível máximo de aprimoramento.
TEXTCLIENT_UPGRADE_GREAT_FAILURE,The upgrade has been a great failure.,O aprimoramento foi um grande fracasso.
TEXTCLIENT_UPGRADE_GREAT_SUCCESS,Upgrade great success!,Grande sucesso no aprimoramento!
TEXTCLIENT_ITEM_TARGET_NOT_AVAILABLE,This item cannot be used for the target.,Este item não pode ser usado para o alvo.
TEXTCLIENT_USE_ULTIMATE_MENU,You can use this item with Create Ultimate Weapon menu at Weapon shop,Você pode usar este item no menu Criar Arma Suprema na loja de armas.
TEXTCLIENT_PLACE_ITEM_FIRST,You must set the target item first.,Você deve definir o item alvo primeiro.
TEXTCLIENT_GUILDHOUSING_NOGUILD,You must be part of a guild to bid for a guild ship.,Você deve fazer parte de uma guilda para dar um lance em um navio da guilda.
TEXTCLIENT_GUILDHOUSING_NOTMASTER,Only the guild leader can buy a guild ship.,Apenas o líder da guilda pode comprar um navio da guilda.
TEXTCLIENT_GUILDHOUSING_ALREADYOWN,Your guild already owns a guild ship.,Sua guilda já possui um navio da guilda.
TEXTCLIENT_GUILDHOUSING_BIDSUCCESS,You successfully placed a bid on this guild ship!,Você deu um lance com sucesso neste navio da guilda!
TEXTCLIENT_GUILDHOUSING_ALREADYBELONG,This guild ship already belongs to another guild. You can't place a bid on it.,Este navio da guilda já pertence a outra guilda. Você não pode dar um lance nele.
TEXTCLIENT_GUILDHOUSING_NOTOWNED,This ship does not belong to your guild.,Este navio não pertence à sua guilda.
TEXTCLIENT_HOUSEOBJECTS_TOOFAR,The position you're trying to put your furniture at is too far from you.,A posição em que você está tentando colocar sua mobília está muito longe de você.
TEXTCLIENT_HOUSEOBJECTS_ALREADYPLACED,You already placed that furniture. Please disable it before.,"Você já colocou essa mobília. Por favor, desative-a antes."
TEXTCLIENT_HOUSEOBJECTS_NOTPLACED,You first need to place that furniture before disabling it.,Você precisa primeiro colocar essa mobília antes de desativá-la.
TEXTCLIENT_HOUSEOBJECTS_AREA,You cannot place a furniture here.,Você não pode colocar uma mobília aqui.
TEXTCLIENT_HOUSEOBJECTS_CLICK,Touch on the ground where you want the object to be placed. Rotate it with mouse wheel. Press mouse wheel and move mouse left/right to resize it.,Toque no chão onde deseja que o objeto seja colocado. Gire-o com a roda do mouse. Pressione a roda do mouse e mova o mouse para a esquerda/direita para redimensioná-lo.
TEXTCLIENT_HOUSEOBJECTS_CANCEL,Decoration object placement was cancelled.,A colocação do objeto de decoração foi cancelada.
TEXTCLIENT_HOUSEOBJECTS_NOTALLOWED,You don't have the right to place a furniture in that house.,Você não tem permissão para colocar mobília nesta casa.
TEXTCLIENT_HOUSEOBJECTS_NOTIN,You need to be in your house or guild ship to place that furniture.,Você precisa estar em sua casa ou na casa da guilda para colocar essa mobília.
TEXTCLIENT_HOUSEOBJECTS_NOHOUSE,You have neither a house nor a guild ship.,Você não possui uma casa nem uma casa da guilda.
TEXTCLIENT_PLAYERHOUSING_VISITORADD,You successfully added %s as a visitor!,Você adicionou %s como visitante com sucesso!
TEXTCLIENT_PLAYERHOUSING_VISITORNOTONLINE,The player you selected is offline.,O jogador que você selecionou não está online.
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVE,You successfully removed that player from your visitor list.,Você removeu esse jogador da sua lista de visitantes com sucesso.
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVENOTEXIST,That player is not in your visitor list.,Esse jogador não está na sua lista de visitantes.
TEXTCLIENT_PLAYERHOUSING_NOTOWN,You do not currently own a house.,Você não possui uma casa atualmente.
TEXTCLIENT_PLAYERHOUSING_BUYSUCCESS,You successfully setup your house.,Você configurou sua casa com sucesso.
TEXTCLIENT_HOUSING_PACKOWNED,You already unlocked that housing pack!,Você já desbloqueou esse pacote de habitações!
TEXTCLIENT_HOUSING_PACKSUCCESS,You successfully unlocked %s!,Você desbloqueou %s com sucesso!
TEXTCLIENT_PLAYERHOUSING_VISIT_EMPTY,There are currently no available houses to visit from your friends list.,"Atualmente, não há casas disponíveis para visitar na sua lista de amigos."
TEXTCLIENT_PLAYERHOUSING_VISIT_OFFLINE,The owner of that house is currently offline.,O proprietário dessa casa está offline no momento.
TEXTCLIENT_PLAYERHOUSING_VISIT_NOHOUSE,That player has no house to visit.,Esse jogador não possui uma casa para visitar.
TEXTCLIENT_HOUSEOBJECTS_RESET_NOTOWNER,Only the owner can reset the house decorations!,Apenas o proprietário pode redefinir as decorações da casa!
TEXTCLIENT_HOUSEOBJECTS_RESET_SUCCESS,You successfully reset the house decorations.,Você redefiniu as decorações da casa com sucesso.
TEXTCLIENT_HOUSEOBJECTS_NOPACKS,You do not have any unlocked decoration packs.,Você não possui nenhum pacote de decoração desbloqueado.
TEXTCLIENT_HOUSEOBJECTS_NOTUNLOCKED,You do not have that decoration unlocked.,Você não desbloqueou essa decoração.
TEXTCLIENT_HOUSEOBJECTS_NPCEXIST,This NPC already exists in the house.,Esse NPC já existe na casa.
TEXTCLIENT_PLAYERHOUSINGWND_BUYNOTEMPLATES,There are currently no house templates available. ,"Atualmente, não há modelos de casa disponíveis."
TEXTCLIENT_HOUSINGTEMPLATE_EXPIRED,The house template %s has expired! Purchase the template again or set a different one to access your house.,O modelo de casa %s expirou! Compre o modelo novamente ou defina um diferente para acessar sua casa.
TEXTCLIENT_HOUSINGTEMPLATE_ALREADYOWNED,You already own this house template.,Você já possui este modelo de casa.
TEXTCLIENT_HOUSINGTEMPLATE_UNLOCKSUCCESS,"You successfully unlocked house template ""%s""!","Você desbloqueou o modelo de casa ""%s"" com sucesso!"
TEXTCLIENT_PLAYERHOUSING_BUYTEMPLATENOTOWNED,You need to unlock that housing template first.,"Primeiro, é necessário desbloquear esse modelo de habitação."
TEXTCLIENT_GUILDHOUSING_NOOWNER,This guild ship does not belong to anyone. Place a bid if you want it!,Esta casa da guilda não pertence a ninguém. Faça um lance se quiser!
TEXTCLIENT_GUILDHOUSING_NOTOWNER,This guild ship does not belong to your guild. You can't enter.,Esta casa da guilda não pertence à sua guilda. Você não pode entrar.
TEXTCLIENT_GUILDHOUSING_BID_OWNED,This guild ship already belongs to a guild. You can't place a bid on it.,Esta casa da guilda já pertence a uma guilda. Você não pode dar um lance nela.
TEXTCLIENT_GUILDHOUSING_BID_WINNER,Your guild won the auction for the guild ship! You can now teleport to it using the map and right clicking on your ship. Congratulations!,Sua guilda ganhou o leilão pelo navio da guilda! Agora você pode se teleportar para ele usando o mapa e clicando com o botão direito no seu navio. Parabéns!
TEXTCLIENT_GUILDHOUSING_BID_NORIGHT,You don't have the rights to place a bid.,Você não tem permissão para dar um lance.
TEXTCLIENT_GUILDHOUSING_BID_SUCCESS,Your new bid for that guild ship is now %s!,Seu novo lance para essa casa da guilda é agora %s!
TEXTCLIENT_GUILDHOUSING_BID_NOMONEY,You don't have enough Penya in your guild bank.,Você não tem Penya suficiente no banco da guilda.
TEXTCLIENT_GUILDHOUSING_BID_ALREADY,You have already placed a bid on a different guild ship.,Você já deu um lance em um navio da guilda diferente.
TEXTCLIENT_GUILDHOUSING_BID_MIN,You have to set a minimum initial bid of %s Penya.,Você deve definir um lance inicial mínimo de %s Penya.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_WAIT,Please wait a moment...,"Por favor, aguarde um momento..."
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_SUCCESS,You successfully set your artifact spawn position! A fee of %s has been taken off your guild bank!,Você definiu com sucesso a posição de spawn do artefato! Uma taxa de %s foi retirada do banco da sua guilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NORIGHTS,You don't have the authority to set the artifact spawn position.,Você não tem autoridade para definir a posição de spawn do artefato.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOGOLDS,You don't have enough Penya in your guild bank to set the artifact spawn position.,Você não tem Penya suficiente no banco da guilda para definir a posição de spawn do artefato.
TEXTCLIENT_GUILDHOUSING_ARTIFACTNOTICE_PLACEMENT,"Your guild can now place the ship artifact! Check the Guild window tab ""Housing"" for more information.","Sua guilda agora pode colocar o artefato do navio! Verifique a aba ""Habitação"" na janela da Guilda para mais informações."
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTTIME,It's not time to set the artifact spawn position yet.,Ainda não é hora de definir a posição de spawn do artefato.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTSET,Your guild has lost ownership of the guild ship as no Artifact was placed this week.,"Sua guilda perdeu a propriedade do navio da guilda, pois nenhum artefato foi colocado esta semana."
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ANNOUNCE,Guild Ship Artifacts have spawned! Hunt them for ownership of the ship on the PK channel!,Artefatos de Navio da Guilda surgiram! Caçá-los para ganhar a posse do navio no canal PK!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_1,Your team has destroyed a guild ship artifact! That guild ship now belongs to your guild!,Sua equipe destruiu um artefato de navio da guilda! Esse navio da guilda agora pertence à sua guilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_2,Your team has destroyed a guild ship artifact!,Sua equipe destruiu um artefato de navio da guilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_REWARD_1,%s Penya has been deposited into your guild bank. Congratulations!,%s Penya foi depositado no banco da sua guilda. Parabéns!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_OWNER,Your guild artifact has been destroyed! You lost ownership of the ship.,O artefato da sua guilda foi destruído! Você perdeu a posse do navio.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_1,Your guild successfully defended the ship artifact!,Sua guilda defendeu o artefato do navio com sucesso!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_2,You retain ownership and %s Penya has been deposited into the guild bank. Congratulations!,Você manteve a posse e %s Penya foi depositado no banco da guilda. Parabéns!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_3,The guild %s managed to protect the artifact! You'll have better luck next time.,A guilda %s conseguiu proteger o artefato! Você terá mais sorte na próxima vez.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOGUILD,You must be in a guild to attack an artifact.,Você deve estar em uma guilda para atacar um artefato.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_SAMEGUILD,You can't attack your own ship artifact!,Você não pode atacar o artefato do seu próprio navio!
TEXTCLIENT_GUILDHOUSING_SHIPTELEPORT_CHANNEL,You need to be on channel 1 to teleport to the guild ship!,Você precisa estar no canal 1 para se teleportar para o navio da casa da guilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_EDIT_SUCCESS,You successfully updated your artifact spawn position.,Você atualizou a posição de spawn do seu artefato com sucesso.
TEXTCLIENT_HOUSINGPRESETS_DELETE_NOSELECT,You need to select a preset to delete.,Você precisa selecionar um preset para excluir.
TEXTCLIENT_HOUSINGPRESETS_TOOMANY,You have too many presets for that map.,Você tem muitos presets para esse mapa.
TEXTCLIENT_HOUSINGPRESETS_NORIGHTS,You don't have rights to make a preset of that house.,Você não tem permissão para fazer um preset dessa casa.
TEXTCLIENT_HOUSINGPRESETS_SUCCESS,"You successfully created housing preset ""%s""","Você criou o modelo de habitação ""%s"" com sucesso."
TEXTCLIENT_HOUSINGPRESETS_EXIST,You already have a preset with that name. Please use another name.,"Você já tem um preset com esse nome. Por favor, use outro nome."
TEXTCLIENT_UPGRADE_UNSAFE,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?,Seu item será destruído se o processo falhar. Recomenda-se usar o menu de aprimoramento na loja de armaduras. Tem certeza de que deseja continuar?
TEXTCLIENT_HOUSEFURNITURE_TOOMUCH,You can't have more than %d props of this type.,Você não pode ter mais de %d adereços deste tipo.
TEXTCLIENT_CTRL_SHIPDRIVE,The wheel is stuck... The ship seems to be uncontrollable for now.,O leme está preso... O navio parece estar incontrolável por enquanto.
