Key,English,Portuguese
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Estamos ensaiando para nossa peça, 'Romão e Xulieta'. O que você acha da minha atuação? Você gostou?"
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","Saudações, patrono do teatro! Somos todos membros do Grupo Pepoview! Somos renomados em Madrigal por nossas performances brilhantes. Desculpe por falar rápido, mas devo voltar para o ensaio. Tchau!"
NPC_000825,On with the show!,Continue com o show!
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","Oh, Xulieta. Você é tão linda quanto um cachorro molhado."
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","Xulieta, eu imploro, feche sua janela. Você está assustando as crianças!"
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!","Xulieta, há mais alguém. Estou deixando você por seu irmão!"
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!","Nosso amor é como uma farpa. Não desejado, afiado e doloroso!"
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Estamos ensaiando para nossa peça, 'Romão e Xulieta'. O que você acha da minha atuação? Você gostou?"
NPC_000831,"Oh, happy dagger! Goodbye Romao!","Oh, adaga feliz! Adeus Romão!"
NPC_000832,"My window will be open for you, forever.","Minha janela estará aberta para você, para sempre."
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!","Romão, sempre vou te amar. Por favor volte! E quanto aos nossos buffs?!"
NPC_000834,Have at thee! Ha!,Tenha em ti! Ha!
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!","Nossa discussão é profunda, Romão! Você não pode ter minha irmã!"
NPC_000836,"Parting is such sweet... Erhm, line please?","A despedida é tão doce... Erhm, linha, por favor?"
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!","Xulieta, ele não te quer mais. Olhe pelo lado bom, você consegue viver!"
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.","Eu realmente preciso terminar esses números contábeis para a trupe. Cara, eu odeio matemática."
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?","Oh, Iblis acima! Temos muito que fazer antes de nossa próxima apresentação. Será que estaremos prontos?"
NPC_000840,Where's my daughter? Has anyone seen her?,Cadê minha filha Alguém a viu?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,Pepoview! Pepoview! Eu amo a alegria da multidão depois de uma boa apresentação.
NPC_000842,Would you do me a favor?,Você me faria um favor?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,O mundo inteiro mergulhou na confusão e a única coisa que podemos ouvir são gritos.
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,Você está pronto(a) para carregar esse fardo por toda a vida? Você tem a confiança para ser um Mago?
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,Depende de você o que você escolher. Mas haverá menos luta se você ouvir seus sentimentos.
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,"Eu sou a Major Wingyei Spero, do Centro de Treinamento de Classe de Madrigal. Você está no lugar certo se quiser sentir o forte poder mágico de um Mago."
NPC_000847,Believe in your own will!,Acredite na sua própria vontade!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!","Deseja usar magias esplêndidas? Então você deve visitar a Loja Mágica que eu, Haven, possuo!"
NPC_000849,"Whatever you choose, you should follow through.","Seja qual for a sua escolha, você deve seguir em frente."
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","Para ser sincera, eu gosto do Achaben. Mas não tenho certeza se ele vai me aceitar, porque sou mais velha do que ele."
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,Meu nome é Haven Bgeoner. Eu administro a Loja de Magia aqui em Darken.
NPC_000852,Take care,Se cuida!
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,Aqui estão vários produtos criados por nômades! Venha para a Loja Geral!
NPC_000854,What will you do for me?,O que você vai fazer por mim?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.","Somos apenas mercadores nômades, mas nós, a União Khan, somos bem conhecidos por nossos vários produtos em Madrigal."
NPC_000856,My name is Tandy Khan and I am selling various goods.,Meu nome é Tandy Khan e estou vendendo vários produtos.
NPC_000857,Enjoy your flight!,Aproveite o seu voo!
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,"Farei o meu melhor pela felicidade das pessoas em Darkon! Por favor, confie em mim."
NPC_000859,What can you do for me?,O que você pode fazer por mim?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,Estou circulando para ouvir as opiniões das pessoas em Darken. Posso te ajudar?
NPC_000861,I am the Mayor of Darken City.,Eu sou o prefeito de Darken.
NPC_000862,For Darken!,Por Darken!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.","Humm Parece que você não é o líder do grupo, ou tem menos de 3 membros. Além disso, pode não ter se passado mais de 2 dias desde que você deixou sua antiga guilda."
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.","Você está pronto para criar sua nova guilda? Se não estiver, por favor vá embora. Estou muito ocupada agora."
NPC_CREATEGUILD,Create Guild,Criar Guilda
NPC_KEEPGOING,Keep Going,Mantenha-se no caminho certo!
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,Saia da minha frente se você não tiver as habilidades necessárias para ter sucesso!
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","Fale com o prefeito da Cidade de Saint e complete as tarefas que ele lhe der. Em seguida, colete os rubis da Alegria, da Raiva e da Tristeza.\n#bRequisito:\n- Deve ser o líder de um grupo e todos os membros do grupo devem estar entre os níveis 70 e 75."
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends","Você não pode fazer isso sozinho, seu idiota! Volte quando encontrar alguns companheiros."
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,Você precisará esperar antes de desafiar Iblis Leanes novamente.
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","Não posso ajudá-lo até que você me traga os rubis da Alegria, da Raiva e da Tristeza."
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","Se você me trouxer os rubis de Alegria, Raiva e Tristeza, permitirei que você acesse uma tumba secreta contendo a criatura Iblis Leanes."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.","Você está com muito medo de confrontar Iblis Leanes? Muito bem, como você deseja."
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.","Não tenho interesse em conhecê-lo, estranho. Traga-me os rubis e eu o levarei ao túmulo."
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,Iblis Leanes aguarda um novo desafiante. Você irá vingar as almas que ele enfeitiçou?
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?","Ugh, estou TÃO ENTENDIADO! Não há ninguém lá fora que pode me fazer rir? Não há nada divertido para fazer?"
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!","Se você encontrar chaves estranhas durante suas viagens, você se importaria de experimentá-las nesta fechadura? Obrigado!"
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!","Ei você aí! Ouça, eu preciso de algum entretenimento. É muito apertado aqui. Você conhece alguma piada? Por favor, qualquer coisa! Eu até me contentaria com uma piada de 'toc-toc' neste momento! "
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ","Eu certamente não sou um tal de um Mago que acidentalmente se trancou dentro de uma Caixa Mágica. Não, não sou eu, e não vi ninguém assim. Nadinha. Enfim, um Acrobata, um Mercenário e um Aibatt entram em um bar..."
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","Puxa, espero que haja ar suficiente aqui... Adeus!"
NPC_000884,I will give you a bead if you bring me sesame cake.,Eu te darei uma pérola se você me trouxer bolo de gergelim.
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,Vou te dar uma Pérola Vermelha se você me trouxer 700 bolos de gergelim.
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.","Eu sou o Ivil Tobby, o mais velho dos irmãos Iblis."
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,Feliz Dia de Ação de Graças! Hmmm talvez não tão feliz.
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,Eu disse que te darei uma pérola se você me trouxer alguns bolos de gergelim.
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,Vou te dar uma Pérola Laranja se você me trouxer 700 bolos de gergelim.
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.","Eu sou o Ivil Dorry, o segundo mais velho dos irmãos Iblis."
NPC_000891,Happy Thanksgivingday!? Yeah right!,"Feliz Dia de Ação de Graças!? Okay, certo!"
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,Eu disse que te darei uma pérola se você me trouxer bolos de gergelim.
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,Eu te darei uma Pérola Amarela se você me trouxer 400 bolos de gergelim.
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.","Eu sou o Ivil Nana, o terceiro mais velho dos irmãos Iblis."
NPC_000895,Happy Thanksgivingday!? Maybe.,Feliz Dia de Ação de Graças!? Talvez.
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,Eu disse que te darei uma pérola se você me trouxer alguns bolos de gergelim.
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,Eu te darei uma Pérola Verde se você me trouxer 200 bolos de gergelim.
