Key,English,Filipino
NPC_001221,"It is not easy to find worthy people to walk the path of a Mentor, it isn't for everyone.",Hindi madaling humanap ng karapat-dapat maglakad sa landas ng Mentor—hindi ito para sa lahat.
NPC_001222,"Good afternoon. My name is Inisis. I am the current Mentor Teacher in Madrigal, well, not for much longer.",Magandang hapon. Ako si Inisis. Ako ang kasalukuyang Mentor Teacher sa Madrigal—hindi na magtatagal.
NPC_001223,Come back and see me if you are interested in becoming a Mentor.,Bumalik ka kapag interesado kang maging Mentor.
NPC_001250,What kind of hair style do you want? I can make all hair styles according to your taste.,Anong hair style ang gusto mo? Kaya kong gawin lahat ayon sa panlasa mo.
NPC_001263,,
NPC_001264,,
NPC_001265,,
NPC_001266,,
NPC_001430,"I'm Demian. I am the Rock, Paper, Scissors Champion!","Ako si Demian. Ako ang kampeon sa Bato, Papel, Gunting!"
NPC_001431,There always is a challenger.,Laging may sumusubok.
NPC_001432,I will gain my revenge!,Maghihiganti ako!
NPC_001433,Rock!! Paper!! Scissors!!,Bato!! Papel!! Gunting!!
NPC_001616,"Hey, would you like to be Madrigal's Savior?","Hey, gusto mo bang maging Tagapagligtas ng Madrigal?"
NPC_001617,Iblis' power is reviving!,Nagbabangon muli ang kapangyarihan ni Iblis!
NPC_001619,"Who am I? You will see. By the way, would you like to be a hero?",Sino ako? Malalaman mo. Gusto mo bang maging bayani?
NPC_001620,Saviors of Madrigal!!! Come With Me!,Mga Tagapagligtas ng Madrigal!!! Sumama kayo sa akin!
NPC_001621,HEY! YOU!! COME ON!!!,HEY! IKAW!! HALIKA NA!!!
NPC_001622,Ghosts are nothing to be scared of!!!! I'm a super duper hero just like Kooro!,"Walang dapat katakutan sa mga multo!!!! Ako'y isang super duper na bayani, katulad ni Kooro!"
NPC_001624,I'm Nerco. I will be the Hero of Saint City just like Kooro!!! You better be good to me!!,Ako si Nerco. Ako ang magiging Bayani ng Saint City tulad ni Kooro!!! Mas mabuting tratuhin mo ako nang maayos!!
NPC_001625,Good bye! You must come back and see me.,Paalam! Dapat bumalik ka at bisitahin mo ako.
NPC_001626,I can't remember anything...,Hindi ko maalala ang kahit ano...
NPC_001627,What? You want to say something?,Ha? May sasabihin ka?
NPC_001629,"I'm Hael. Suddenly, there are lots of monsters.. Something really bad is gonna happen, I can feel it.","Ako si Hael. Biglang dumami ang mga halimaw.. May masamang mangyayari, ramdam ko."
NPC_001630,What is going on???!!!!,Anong nangyayari???!!!!
NPC_001631,Phew.. I can't even rest cause of my son... you'll regret this!!!,Huff.. Hindi ako makapagpahinga dahil sa anak ko... pagsisisihan mo 'to!!!
NPC_001632,Do you really know my mother's mind adventurer?,"Alam mo ba talaga ang iniisip ng nanay ko, adventurer?"
NPC_001634,"Hello, I'm Luzina! Don't you know? I'm mother of the year!","Hello, ako si Luzina! Hindi mo ba alam? Ako ang Ina ng Taon!"
NPC_001635,Nerco is gone! That kid is such a troublemaker!,Nawala si Nerco! Ang pasaway naman ng batang 'yan!
NPC_001636,My hair scrunchie is gone. It's because of you!,Nawala ang scrunchie ko. Dahil sayo 'yan!
NPC_001637,I lost my favorite hair scrunchie. What should I do?,Nawala ang paborito kong scrunchie. Ano'ng gagawin ko?
NPC_001639,"I'm Nersha. I'm Nerco's sister, but I'm different, I swear! I'm not the trouble maker he is!","Ako si Nersha. Kapatid ako ni Nerco, pero iba ako, swear! Hindi ako kasing pasaway niya!"
NPC_001640,Please do me a favor! I lost my favorite hair scrunchie!,"Pakiusap, tulungan mo ako! Nawala ang paborito kong scrunchie!"
NPC_001641,IBLIS! He cursed me! Whyyyyyy?!?,IBLIS! Pinatawan niya ako ng sumpa! Bakit naman?!?
NPC_001642,"I was a famous hero! Don't judge me by my looks, I was quite the dashing lad back in my day! What? You don't believe me?! I'm serious, my name was Samuel!","Dati akong sikat na bayani! Huwag mo akong husgahan sa itsura—noon isa akong tunay na sing-kinis! Ano? Hindi mo ako pinaniniwalaan?! Seryoso, Samuel ang pangalan ko!"
NPC_001644,My name is Reodos. You cannot even imagine how great I was. I look like this because of Iblis' curse!,Ako si Reodos. Hindi mo maiisip kung gaano ako naging dakila. Ganito ang itsura ko dahil sa sumpa ni Iblis!
NPC_001645,I wish to lift this curse.,Nais kong alisin ang sumpang ito.
NPC_001646,How could Iblis' monsters be strong like this? They're getting stronger too!,Paano naging ganito kalakas ang mga halimaw ni Iblis? Lalong tumitibay sila!
NPC_001647,I'm searching for information as to what is going on in the Garden of Rhisis.,Naghahanap ako ng impormasyon kung ano'ng nangyayari sa Garden of Rhisis.
NPC_001649,I'm Handel. I'd like to know why Iblis' monster are around even though Iblis is gone.,Ako si Handel. Gusto kong malaman bakit nandiyan pa rin ang mga halimaw ni Iblis kahit wala na si Iblis.
NPC_001650,There are lots of monsters in the Garden of Rhisis.,Maraming halimaw sa Garden of Rhisis.
NPC_001651,Phew. Hero..what a busy job.,"Grabe, ang busy nga ng pagiging bayani."
NPC_001652,Too busy! It's hard to help everyone!!! Hey! What are you looking at?!,Sobrang busy! Ang hirap tumulong sa lahat!!! Hoy! Ano'ng tinitingnan mo?!
NPC_001654,"I'm Zoro! When someone needs help, I'll be there... I think.","Ako si Zoro! Kapag may nangangailangan ng tulong, andito ako... siguro."
NPC_001655,You need to find something that is worthwhile.,Kailangan mong hanapin ang isang bagay na sulit.
NPC_001656,Bad boys! They are destroying the forest. Mother nature does not deserve that kind of treatment!,Masamang mga bata! Sinisira nila ang gubat. Hindi dapat tratuhin ng ganito si Inang Kalikasan!
NPC_001657,"Oh, Darkon is already a desolated place. Darkon will become a desolated desert if they continue to do so.","Naku, Desolate na ang Darkon. Magiging disyerto pa ang Darkon kung itutuloy nila 'yan."
NPC_001659,"I'm Elaine, I'm the leader of the Darkon Clear Blue!","Ako si Elaine, pinuno ng Darkon Clear Blue!"
NPC_001660,"A healthy Mother nature is the most important for us all. But alas, it seems no one understands.",Ang malusog na Inang Kalikasan ang pinakamahalaga sa atin. Pero tila walang nakakaintindi.
NPC_001661,Nobody can follow me up here. They know what beauty is! Hahahah!,Walang makakasunod sa akin dito. Alam nila kung ano ang kagandahan! Hahahah!
NPC_001662,I'm exploring the Dekane Dungeon to do important research. Geez you really are annoying!,"Nag-eexplore ako sa Dekane Dungeon para sa mahalagang pananaliksik. Grabe, nakakainis ka talaga!"
NPC_001664,"I'm Ainher, revival of Psykeeper hero~Hoho~ I know I'm perfect!!","Ako si Ainher, muling pagkabuhay ng Psykeeper hero~Hoho~ Alam kong perpekto ako!!"
NPC_001665,"I'm busy, so, can you please get out of my sight and stop bothering me?","Busy ako, kaya lumayas ka at tigilan mo na ang panggugulo."
NPC_001666,Last lesson.. This is the last..,Huling leksyon.. Ito na ang huli..
NPC_001667,Begone with you! I really need to focus. I can get what I wanted to learn from this very last lesson.,Lumayas ka! Kailangan ko nang mag-focus. Makukuha ko ang kailangan kong matutunan sa huling leksyon na ito.
NPC_001669,"Sury, that's my name. Now please, leave me alone.","Sury — 'yan ang pangalan ko. Ngayon, iwan mo na ako mag-isa."
NPC_001670,It's hard to get... Inner realization.,Mahirap makamit... ang panloob na pagkaunawa.
NPC_001671,Hmm.. I can smell.. Ore.. Hey! Did you see a shining Ore?,Hmm.. naaamoy ko.. ore.. Hoy! Nakakita ka ba ng kumikislap na ore?
NPC_001672,What? You want what??,Ano? Ano'ng gusto mo??
NPC_001674,"I'm Drico, second son of Nevil. I don't care why you are here, but you should be really careful around here.","Ako si Drico, pangalawang anak ni Nevil. Wala akong pakialam kung bakit ka nandito, pero mag-ingat ka rito."
NPC_001675,"Go back to where you from, you human!!","Bumalik ka sa pinanggalingan mo, tao!!"
NPC_100000,Hello my name is Yao-Rin.,"Hello, ako si Yao-Rin."
NPC_100001,Oh! you are not the group of prophetic elected officials we have been waiting for. Leave. ,Ah! Hindi kayo yung grupong propetiko na hinihintay namin. Umalis kayo.
NPC_100002,I am the fortune teller of the MewMew people.,Ako ang manghuhula ng mga MewMew.
NPC_100003,Good luck adventurer!,"Swerte sa'yo, adventurer!"
NPC_100004,Hello my name is Zaoma.,"Hello, ako si Zaoma."
NPC_100005,Oh really! you're not who I thought you were.,Ah talaga! Hindi kayo yung inakala kong kayo.
NPC_100006,I'm an old man.,Matanda na ako.
NPC_100007,Goodbye.,Paalam.
NPC_100008,Hello my name is Locku.,"Hello, ako si Locku."
NPC_100009,You are not our friend.,Hindi ka namin kaibigan.
NPC_100010,I am the leader of the MewMew people.,Ako ang pinuno ng mga MewMew.
NPC_100011,Goodbye.,Paalam.
NPC_100012,"Hi, I'm Letana.","Hi, ako si Letana."
NPC_100013,Locku has appointed me a MewMew hunter and I intend to honour him by supplying MewMew refugees with fresh game every day.,Itinalaga ako ni Locku bilang MewMew hunter at susuportahan ko siya sa pamamagitan ng pagbibigay ng sariwang pagkain sa mga MewMew refugee araw-araw.
NPC_100014,I am the hunter of the MewMew people.,Ako ang mangangaso ng mga MewMew.
NPC_100015,Goodbye and see you soon.,Paalam at magkita tayo muli.
NPC_100016,Ah! Life in a tent is harder than you think.,Ah! Mas mahirap ang buhay sa tolda kaysa akala mo.
NPC_100017,I am Nemra.,Ako si Nemra.
NPC_100018,Goodbye. See you next time.,Paalam. Kita-kits sa susunod.
NPC_100019,You're coming with me to my tent?,Sasamahan mo ba akong pumunta sa tolda ko?
NPC_100020,"I am the only makeup artist of Madrigal! I am also one of the guides in Flarine City. If you need any help or information, just ask me!","Ako lang ang makeup artist ng Madrigal! Isa rin ako sa mga guide sa Flarine City. Kung kailangan mo ng tulong o impormasyon, itanong mo lang sa akin!"
NPC_100021,Who wants some makeup? I am a pro!,Sino'ng gusto ng makeup? Pro ako!
NPC_100022,"You seem to me very tired, look at that messy hair! How about a little cut?",Mukhang pagod ka—tingnan ang gulo ng buhok mo! Gupitan kita?
NPC_100023,I am the only hairdresser of Madrigal! I am open all the day.,Ako lang ang hairdresser ng Madrigal! Bukas ako buong araw.
NPC_100024,Come back anytime you want!,Bumalik ka kapag gusto mo!
NPC_100025,"Durandil swords are really great, too bad you can't mine with them...","Ang mga espada ng Durandil talagang maganda, sayang lang hindi puwede magmina gamit ang mga 'yon..."
NPC_100026,"I am Dekane, the creator of this mine.","Ako si Dekane, ang gumawa ng minahang ito."
NPC_100027,I like brave people like you! Here is the key that seals the door to the secret room. Good luck!,Gusto ko ng matatapang na tulad mo! Heto ang susi na nagsisilbing selyo sa pintuan ng lihim na kuwarto. Swerte!
NPC_100028,It's true that defeating a dragon is not an easy task for an adventurer. Come and try your luck again when you have completed the quest #bThe bottom of the mine#nb.,Totoo na hindi madaling talunin ang dragon para sa isang adventurer. Subukan mong muli kapag natapos mo na ang quest #bThe bottom of the mine#nb.
NPC_100029,See you bye bye!,"Kita-kits, bye bye!"
NPC_100030,"Hello, what are you doing here?\n1.[Fight Meteonyker][IDS_NPC_Meteo]. \n2.[Who are you?][IDS_NPC_Dekane].","Hello, anong ginagawa mo rito?\n1.[Fight Meteonyker][IDS_NPC_Meteo]. \n2.[Who are you?][IDS_NPC_Dekane]."
NPC_100031,"I am Dekane, the creator of this mine. Now that you've proven yourself, I'll be able to tell you the real problem at the bottom of the mine.","Ako si Dekane, ang gumawa ng minahang ito. Ngayon na napatunayan mo ang sarili, masasalaysay ko sa'yo ang totoong problema sa ilalim ng minahan."
NPC_100032,"In a secret room sleep dragons from ancient times created by Shade ages ago. To defeat them, you'll need a well armed team. Ah, but there's one detail I forgot to mention, you need 1,000,000 Penya, you've already collected 50 Blood Trillipys and killed 50 Mutant Keakoon Workers to open the gate. Are you and your team ready to accept this challenge?\n[Yes][IDS_NPC_Yes] / [No][IDS_NPC_No]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Sa isang lihim na kuwarto natutulog ang mga dragon mula pa sa sinaunang panahon na nilikha ni Shade noon. Para talunin sila, kakailanganin mo ng mahusay na armadong koponan. Ah, may isang detalye na nakalimutan kong banggitin: kailangan mo ng 1,000,000 Penya, nakakolekta mo na ang 50 Blood Trillipys at napatay mo na ang 50 Mutant Keakoon Workers para mabuksan ang gate. Handa ba kayo ng iyong koponan tanggapin ang hamong ito?\n[Yes][IDS_NPC_Yes] / [No][IDS_NPC_No]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc"
NPC_100033,Would you like to take up the challenge again?\n[Yes][IDS_NPC_Yes] / [No][IDS_NPC_No]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc,Gusto mo bang subukan muli ang hamon?\n[Yes][IDS_NPC_Yes] / [No][IDS_NPC_No]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc
NPC_100034,Sorry but you are not rich enough.,"Pasensya, pero wala ka pang sapat na penya."
NPC_100035,"It's alright, young successor. Only the bravest of souls can hope to stand against the strong Meteonyker. We'll keep him imprisoned here until the right person is ready to face him.","Ayos lang, batang tagapagmana. Tanging pinakamatapang lang ang may pag-asang tumayo laban sa malakas na Meteonyker. Panatilihin namin siyang nakakulong dito hanggang dumating ang karapat-dapat na humarap sa kanya."
NPC_100036,There are other brave souls locked in fierce combat with Meteonyker at the moment. Their deaths will be swift. You must wait.,May iba pang matatapang na kaluluwa na kasalukuyang nakikipaglaban kay Meteonyker ngayon. Mabilis ang magiging kamatayan nila. Kailangan mong maghintay.
NPC_100037,"You defeated Meteonyker? Excellent work, successor!","Natalo mo si Meteonyker? Napakahusay, tagapagmana!"
NPC_100038,"Welcome! Don't forget to complete quests, they give many #bexperience and rewards#nb! Hope you will enjoy the game!",Maligayang pagdating! Huwag kalimutang tapusin ang mga quest—malaki ang ibinibigay nitong #bexperience at mga gantimpala#nb! Sana mag-enjoy ka sa laro!
NPC_100039,Who goes there?,Sino 'yan?
NPC_100040,I am Gigaka! Protector of these lands.,Ako si Gigaka! Tagapangalaga ng mga lupain na ito.
NPC_100041,Watch yourself.,Mag-ingat ka.
