Key,English,Italian
TEXTCLIENT_DAILY_LOTTERY_COUNT,You've used all the roulette chances today.,Oggi hai già esaurito tutte le possibilità alla roulette.
TEXTCLIENT_TRANS_LOTTERY_TRANS,You can't use the roulette while being transformed.,Non puoi usare la roulette mentre sei trasformato.
TEXTCLIENT_TRANS_LOTTERY_WING,You can't use the roulette while using the wing effect.,Non puoi utilizzare la roulette mentre si utilizza l'effetto ala.
TEXTCLIENT_TRANS_LOTTERY_FLY,You can't use the roulette while flying.,Non puoi utilizzare la roulette mentre voli.
TEXTCLIENT_TRANS_LOTTERY_DUNGEON,You can't use the roulette in this dungeon.,Non puoi utilizzare la roulette in questo dungeon.
TEXTCLIENT_BANKEXTRABAG_INUSE,You are already using Bank Extra Bag.,Stai già utilizzando la Banca Borsa Extra .
TEXTCLIENT_BANKEXTRABAG_USED,Bank is now expanded.,La banca è stata ampliata.
TEXTCLIENT_CANNOT_USE_COMBAT,You cannot use the item during combat.,Non è possibile utilizzare l'oggetto durante il combattimento.
TEXTCLIENT_RAINBOWRACE_ITEMUSED,%s Used %s on you!,%s Usato %s su di te!
TEXTCLIENT_RAINBOWRACE_USEITEM,You used %s on %s!,Usi %s su %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_SELF,You used %s!,Hai usato %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_NOTARGET,No target found.,Nessun bersaglio trovato.
TEXTCLIENT_RAINBOWRACE_USEITEM_TARGETBARRIER,The target blocked with a Rainbow Barrier!,Il bersaglio si è difeso con una Barriera Arcobaleno!
TEXTCLIENT_RAINBOWRACE_USEITEM_USERBARRIER,You've blocked an item with your Rainbow Barrier!,Hai bloccato un oggetto con la tua Barriera Arcobaleno!
TEXTCLIENT_RAINBOWRACE_NOFLY,You cannot start flying during the preparatory period.,Non puoi iniziare a volare durante il periodo preparatorio.
TEXTCLIENT_RAINBOWRACE_NOSTAND,You cannot stop flying during the racing period.,Non puoi smettere di volare durante il periodo di gara.
TEXTCLIENT_RAINBOWRACE_NOSTACK,Your target is already suffering from this item!,Il tuo bersaglio sta già subendo gli effetti di questo oggetto!
TEXTCLIENT_RAINBOWRACE_PREP,The Rainbow Race begins in %d seconds...,La Rainbow Race inizierà tra %d secondi...
TEXTCLIENT_RAINBOWRACE_START,The Rainbow Race begins now!,La Rainbow Race inizia ora!
TEXTCLIENT_RAINBOWRACE_FINISH,You've finished the race!,Hai finito la gara!
TEXTCLIENT_RAINBOWRACE_END,The Rainbow Race is over! The winner is %s!,La Rainbow Race è terminata! Il vincitore è %s!
TEXTCLIENT_RAINBOWRACE_NOPENYA,You do not have enough Penya to apply for the Rainbow Race.,Non hai abbastanza Penya per iscriverti alla Rainbow Race.
TEXTCLIENT_RAINBOWRACE_EXIST,You've already applied for the next race.,Ti sei già iscritto alla prossima gara.
TEXTCLIENT_RAINBOWRACE_NOPLAYERS,The Rainbow Race was not held due to lack of participants.,La Rainbow Race non si è svolta a causa della mancanza di partecipanti.
TEXTCLIENT_ULTIMATE_CONVERSION_SUCCESSFUL,Conversion Successful!,Conversion Successful!
TEXTCLIENT_ULTIMATE_CONVERSION_NOMATERIAL,Not enough Material.,Non abbastanza materiale.
TEXTCLIENT_UPGRADE_MAXLEVEL,This item has reached its maximum upgrade level.,Questo oggetto ha raggiunto il livello massimo di potenziamento.
TEXTCLIENT_UPGRADE_GREAT_FAILURE,The upgrade has been a great failure.,Il potenziamento è stato un vero e proprio fallimento.
TEXTCLIENT_UPGRADE_GREAT_SUCCESS,Upgrade great success!,Potenziamento di grande successo!
TEXTCLIENT_ITEM_TARGET_NOT_AVAILABLE,This item cannot be used for the target.,Questo oggetto non può essere utilizzato sul bersaglio.
TEXTCLIENT_USE_ULTIMATE_MENU,You can use this item with Create Ultimate Weapon menu at Weapon shop,Puoi utilizzare questo oggetto dal menu Creazione Arma Ultima nel Negozio Armi
TEXTCLIENT_PLACE_ITEM_FIRST,You must set the target item first.,È necessario impostare prima l'oggetto desiderato.
TEXTCLIENT_GUILDHOUSING_NOGUILD,You must be part of a guild to bid for a guild ship.,Per poter fare un'offerta per una nave di gilda devi far parte di una gilda.
TEXTCLIENT_GUILDHOUSING_NOTMASTER,Only the guild leader can buy a guild ship.,Solo il capo della gilda può acquistare una nave della gilda.
TEXTCLIENT_GUILDHOUSING_ALREADYOWN,Your guild already owns a guild ship.,La tua gilda possiede già una nave di gilda.
TEXTCLIENT_GUILDHOUSING_BIDSUCCESS,You successfully placed a bid on this guild ship!,Hai fatto un'offerta per questa nave della gilda!
TEXTCLIENT_GUILDHOUSING_ALREADYBELONG,This guild ship already belongs to another guild. You can't place a bid on it.,Questa nave di gilda appartiene già a un'altra gilda. Non puoi fare un'offerta.
TEXTCLIENT_GUILDHOUSING_NOTOWNED,This ship does not belong to your guild.,Questa nave non appartiene alla tua gilda.
TEXTCLIENT_HOUSEOBJECTS_TOOFAR,The position you're trying to put your furniture at is too far from you.,Il luogo in cui stai cercando di sistemare i mobili è troppo lontano da te.
TEXTCLIENT_HOUSEOBJECTS_ALREADYPLACED,You already placed that furniture. Please disable it before.,Hai già posizionato quel mobile. Ti preghiamo di disattivarlo prima.
TEXTCLIENT_HOUSEOBJECTS_NOTPLACED,You first need to place that furniture before disabling it.,Prima devi posizionare quel mobile poi puoi disattivarlo.
TEXTCLIENT_HOUSEOBJECTS_AREA,You cannot place a furniture here.,Qui non puoi posizionare un mobile.
TEXTCLIENT_HOUSEOBJECTS_CLICK,Touch on the ground where you want the object to be placed. Rotate it with mouse wheel. Press mouse wheel and move mouse left/right to resize it.,Tocca il punto del terreno in cui desideri posizionare l'oggetto. Ruotalo con la rotellina del mouse. Premi la rotellina del mouse e sposta il mouse verso sinistra/destra per ridimensionarlo.
TEXTCLIENT_HOUSEOBJECTS_CANCEL,Decoration object placement was cancelled.,Il posizionamento dell'oggetto decorativo è stato annullato.
TEXTCLIENT_HOUSEOBJECTS_NOTALLOWED,You don't have the right to place a furniture in that house.,Non hai il diritto di mettere un mobile in quella casa.
TEXTCLIENT_HOUSEOBJECTS_NOTIN,You need to be in your house or guild ship to place that furniture.,Per posizionare quel mobile devi trovarti nella tua casa o sulla nave della gilda.
TEXTCLIENT_HOUSEOBJECTS_NOHOUSE,You have neither a house nor a guild ship.,Non hai né una casa né una nave di gilda.
TEXTCLIENT_PLAYERHOUSING_VISITORADD,You successfully added %s as a visitor!,Hai aggiunto %s come visitatore!
TEXTCLIENT_PLAYERHOUSING_VISITORNOTONLINE,The player you selected is offline.,Il giocatore che hai selezionato è offline.
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVE,You successfully removed that player from your visitor list.,Hai rimosso con successo quel giocatore dalla tua lista dei visitatori.
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVENOTEXIST,That player is not in your visitor list.,Quel giocatore non è nella tua lista dei visitatori.
TEXTCLIENT_PLAYERHOUSING_NOTOWN,You do not currently own a house.,Al momento non possiedi una casa.
TEXTCLIENT_PLAYERHOUSING_BUYSUCCESS,You successfully setup your house.,Hai completato con successo la setup della tua casa.
TEXTCLIENT_HOUSING_PACKOWNED,You already unlocked that housing pack!,Hai già sbloccato quel pacchetto di alloggi!
TEXTCLIENT_HOUSING_PACKSUCCESS,You successfully unlocked %s!,Hai sbloccato %s!
TEXTCLIENT_PLAYERHOUSING_VISIT_EMPTY,There are currently no available houses to visit from your friends list.,Al momento non ci sono case disponibili da visitare tra i tuoi amici.
TEXTCLIENT_PLAYERHOUSING_VISIT_OFFLINE,The owner of that house is currently offline.,Il proprietario di quella casa al momento è offline.
TEXTCLIENT_PLAYERHOUSING_VISIT_NOHOUSE,That player has no house to visit.,Quel giocatore non ha nessuna casa da visitare.
TEXTCLIENT_HOUSEOBJECTS_RESET_NOTOWNER,Only the owner can reset the house decorations!,Solo il proprietario può ripristinare le decorazioni della casa!
TEXTCLIENT_HOUSEOBJECTS_RESET_SUCCESS,You successfully reset the house decorations.,Hai reimpostato con successo le decorazioni della casa.
TEXTCLIENT_HOUSEOBJECTS_NOPACKS,You do not have any unlocked decoration packs.,Non hai pacchetti decorativi sbloccati.
TEXTCLIENT_HOUSEOBJECTS_NOTUNLOCKED,You do not have that decoration unlocked.,Non hai sbloccato quella decorazione.
TEXTCLIENT_HOUSEOBJECTS_NPCEXIST,This NPC already exists in the house.,Questo NPC si trova già nella casa.
TEXTCLIENT_PLAYERHOUSINGWND_BUYNOTEMPLATES,There are currently no house templates available. ,Al momento non sono disponibili modelli di case. 
TEXTCLIENT_HOUSINGTEMPLATE_EXPIRED,The house template %s has expired! Purchase the template again or set a different one to access your house.,Il modello di casa %s è scaduto! Acquista nuovamente il modello oppure impostane uno diverso per accedere alla tua casa.
TEXTCLIENT_HOUSINGTEMPLATE_ALREADYOWNED,You already own this house template.,Hai già questo modello di casa.
TEXTCLIENT_HOUSINGTEMPLATE_UNLOCKSUCCESS,"You successfully unlocked house template ""%s""!","Hai sbloccato con successo il modello di casa ""%s""!"
TEXTCLIENT_PLAYERHOUSING_BUYTEMPLATENOTOWNED,You need to unlock that housing template first.,Devi prima sbloccare quel modello di casa.
TEXTCLIENT_GUILDHOUSING_NOOWNER,This guild ship does not belong to anyone. Place a bid if you want it!,Questa nave della gilda non appartiene a nessuno. Fai un'offerta se la vuoi!
TEXTCLIENT_GUILDHOUSING_NOTOWNER,This guild ship does not belong to your guild. You can't enter.,Questa nave della gilda non appartiene alla tua gilda. Non puoi salire a bordo.
TEXTCLIENT_GUILDHOUSING_BID_OWNED,This guild ship already belongs to a guild. You can't place a bid on it.,Questa nave di gilda appartiene già a una gilda. Non puoi fare un'offerta.
TEXTCLIENT_GUILDHOUSING_BID_WINNER,Your guild won the auction for the guild ship! You can now teleport to it using the map and right clicking on your ship. Congratulations!,La tua gilda ha vinto l'asta per la nave della gilda! Ora puoi teletrasportarti lì utilizzando la mappa e cliccando con il tasto destro sulla tua nave. Congratulazioni!
TEXTCLIENT_GUILDHOUSING_BID_NORIGHT,You don't have the rights to place a bid.,Non sei autorizzato a fare un'offerta.
TEXTCLIENT_GUILDHOUSING_BID_SUCCESS,Your new bid for that guild ship is now %s!,La tua nuova offerta per quella nave della gilda è ora di %s!
TEXTCLIENT_GUILDHOUSING_BID_NOMONEY,You don't have enough Penya in your guild bank.,Non hai abbastanza Penya nella banca della gilda.
TEXTCLIENT_GUILDHOUSING_BID_ALREADY,You have already placed a bid on a different guild ship.,Hai già fatto un'offerta per un'altra nave della gilda.
TEXTCLIENT_GUILDHOUSING_BID_MIN,You have to set a minimum initial bid of %s Penya.,Devi impostare un'offerta iniziale minima di %s Penya.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_WAIT,Please wait a moment...,Attendi un attimo...
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_SUCCESS,You successfully set your artifact spawn position! A fee of %s has been taken off your guild bank!,Hai impostato con successo la posizione di generazione del tuo artefatto! È stata prelevata una commissione di %s dalla banca della tua gilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NORIGHTS,You don't have the authority to set the artifact spawn position.,Non hai l'autorizzazione per impostare la posizione di generazione dell'artefatto.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOGOLDS,You don't have enough Penya in your guild bank to set the artifact spawn position.,Non hai abbastanza Penya nella banca della gilda per impostare la posizione di generazione dell'artefatto.
TEXTCLIENT_GUILDHOUSING_ARTIFACTNOTICE_PLACEMENT,"Your guild can now place the ship artifact! Check the Guild window tab ""Housing"" for more information.","La tua gilda può ora posizionare l'artefatto navale! Per ulteriori informazioni, consulta la scheda ""Alloggi"" nella finestra della Gilda."
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTTIME,It's not time to set the artifact spawn position yet.,Non è ancora il momento di impostare la posizione di generazione del artefatto.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTSET,Your guild has lost ownership of the guild ship as no Artifact was placed this week.,La tua gilda ha perso la proprietà della nave della gilda poiché questa settimana non è stato collocato alcun Artefatto.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ANNOUNCE,Guild Ship Artifacts have spawned! Hunt them for ownership of the ship on the PK channel!,Sono comparsi gli Artefatti delle Navi di Gilda! Cacciateli per ottenere il possesso della nave nel canale PK!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_1,Your team has destroyed a guild ship artifact! That guild ship now belongs to your guild!,La tua squadra ha distrutto un artefatto della nave della gilda! Quella nave della gilda ora appartiene alla tua gilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_2,Your team has destroyed a guild ship artifact!,La tua squadra ha distrutto un artefatto della nave della gilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_REWARD_1,%s Penya has been deposited into your guild bank. Congratulations!,%s Penya è stata depositata nella banca della tua gilda. Congratulazioni!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_OWNER,Your guild artifact has been destroyed! You lost ownership of the ship.,Il tuo artefatto di gilda è stato distrutto! Hai perso il possesso della nave.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_1,Your guild successfully defended the ship artifact!,La tua gilda è riuscita a difendere il manufatto della nave!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_2,You retain ownership and %s Penya has been deposited into the guild bank. Congratulations!,Rimani il proprietario e %s Penya è stato depositato nella banca della gilda. Congratulazioni!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_3,The guild %s managed to protect the artifact! You'll have better luck next time.,La gilda %s è riuscita a proteggere l'artefatto! La prossima volta avrai più fortuna.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOGUILD,You must be in a guild to attack an artifact.,Per attaccare un artefatto devi far parte di una gilda.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_SAMEGUILD,You can't attack your own ship artifact!,Non puoi attaccare il tuo artefatto nave!
TEXTCLIENT_GUILDHOUSING_SHIPTELEPORT_CHANNEL,You need to be on channel 1 to teleport to the guild ship!,Devi essere sul canale 1 per teletrasportarti sulla nave della gilda!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_EDIT_SUCCESS,You successfully updated your artifact spawn position.,Hai aggiornato con successo la posizione di generazione del tuo artefatto.
TEXTCLIENT_HOUSINGPRESETS_DELETE_NOSELECT,You need to select a preset to delete.,Devi selezionare un preset da eliminare.
TEXTCLIENT_HOUSINGPRESETS_TOOMANY,You have too many presets for that map.,Hai troppi preset per quella mappa.
TEXTCLIENT_HOUSINGPRESETS_NORIGHTS,You don't have rights to make a preset of that house.,Non hai il diritto di creare un preset di quella casa.
TEXTCLIENT_HOUSINGPRESETS_SUCCESS,"You successfully created housing preset ""%s""","Hai creato con successo il preset della casa ""%s"""
TEXTCLIENT_HOUSINGPRESETS_EXIST,You already have a preset with that name. Please use another name.,Esiste già un preset con quel nome. Si prega di utilizzare un altro nome.
TEXTCLIENT_UPGRADE_UNSAFE,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?
TEXTCLIENT_HOUSEFURNITURE_TOOMUCH,You can't have more than %d props of this type.,You can't have more than %d props of this type.
TEXTCLIENT_CTRL_SHIPDRIVE,The wheel is stuck... The ship seems to be uncontrollable for now.,The wheel is stuck... The ship seems to be uncontrollable for now.
TEXTCLIENT_HOUSINGPRESET_EXPIRED,Some things couldn't be placed because they are expired.,Some things couldn't be placed because they are expired.
TEXTCLIENT_REAPMONEY_RAINBOWRACE_REFUND,You received %s Penya as a refund from the Rainbow Race.,You received %s Penya as a refund from the Rainbow Race.
TEXTCLIENT_HOUSINGPRESETS_MAXREACHED,You already reached the maximum unlockable slots for housing presets!,You already reached the maximum unlockable slots for housing presets!
TEXTCLIENT_HOUSINGPRESETS_SUCCESS01,You can now have a maximum of %d housing presets!,You can now have a maximum of %d housing presets!
TEXTCLIENT_HOUSING_NOSHOP,You can't open a private shop in houses!,You can't open a private shop in houses!
TEXTCLIENT_HOUSING_NORETURNSCROLL,You cannot use a return scroll in houses!,You cannot use a return scroll in houses!
TEXTCLIENT_RANDOMSCROLL_BEST,This item already has the best random stat possible.,This item already has the best random stat possible.
TEXTCLIENT_DUNGEON_CUSTOM_OBJECTIVE,%d minute(s) remaining to %s,%d minute(s) remaining to %s
TEXTCLIENT_RAINBOWRACE_BLINK,You cannot teleport during the rainbow race.,You cannot teleport during the rainbow race.
TEXTCLIENT_RAINBOWRACE_DISQUALIFY,You have been disqualified from the race.,You have been disqualified from the race.
TEXTCLIENT_RAINBOWRACE_PREANNOUNCE,The Rainbow Race will begin in 10 minutes! Register in Darken City.,The Rainbow Race will begin in 10 minutes! Register in Darken City.
TEXTCLIENT_BANK_EXTRABAG_USED,Bank is now expanded.,Bank is now expanded.
TEXTCLIENT_RAINBOWRACE_NOBOARD,You cannot enter the Rainbow Race because equipping the flying item failed.,You cannot enter the Rainbow Race because equipping the flying item failed.
TEXTCLIENT_EXTERNALLOGIN,Direct sign in is not available. Please sign in from the website.,Direct sign in is not available. Please sign in from the website.
TEXTCLIENT_EVENTBUFF,%s is active!,%s is active!
TEXTCLIENT_STORAGEFULL,The bag is full.,The bag is full.
