Key,English,Italian
UI_LOCKED_SLOT_TIP,"Additional inventory slots can be unlocked by completing certain quests or achievements, or by using an Extra Bag (available in the Flyff Shop).","Additional inventory slots can be unlocked by completing certain quests or achievements, or by using an Extra Bag (available in the Flyff Shop)."
UI_LOCKED_SLOT_TIP_COUPLE,Additional slots can be unlocked by increasing your couple level or proposing with a higher-grade couple ring.,Additional slots can be unlocked by increasing your couple level or proposing with a higher-grade couple ring.
UI_QUEST_SLOTS_COMMAND,Uncompleted quests that unlock inventory slots:,Uncompleted quests that unlock inventory slots:
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or incomplete achievements that unlock inventory slots:,Unclaimed or incomplete achievements that unlock inventory slots:
UI_QUEST_KILL_MONSTER_COUNT,Defeat Monsters #cffc32f07#b%d/%d#nb#nc,Defeat Monsters #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired),(Expired)
UI_STORAGE_GETALL,Retrieve All,Retrieve All
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory,Retrieve all items to your inventory
UI_STORAGE_LIST,Contains %d items:,Contains %d items:
UI_STORAGE_MORE,And %d more,And %d more
UI_STORAGE_VIEW,Shift+Left-click or Right-click to view the contents.,Shift+Left-click or Right-click to view the contents.
UI_STORAGE_VIEW_INV,Shift+Left-click to view the contents.,Shift+Left-click to view the contents.
UI_STORAGE_VIEW_MOBILE,Long press to view the contents.,Long press to view the contents.
UI_ACHIEVEMENTS_TOTAL_CONNECTION_PREMIUM_TAB,Premium Login Rewards,Premium Login Rewards
UI_ACHIEVEMENTS_PROBABILITY,Probability,Probability
UI_ACHIEVEMENTS_PROBABILITYTIP,View premium reward probabilities,View premium reward probabilities
UI_ACHIEVEMENTS_PLAYTIME_PURCHASEBTN,Purchase Playtime Coupon,Purchase Playtime Coupon
UI_ACHIEVEMENTS_CONNECTION_PURCHASEBTN,Purchase Login Coupon,Purchase Login Coupon
UI_STATBOARD_TITLE,Statboard,Statboard
UI_STATBOARD_RAW,Raw Stats,Raw Stats
UI_STATBOARD_GRAPHS,Graphs,Graphs
UI_STATBOARD_RANK,Rank,Rank
UI_STATBOARD_TIME,Time,Tempo
UI_STATBOARD_ITEMS,Items,Items
UI_STATBOARD_SPEED,Avg Speed,Avg Speed
UI_STATBOARD_HIDDEN,Hidden zero values: %d,Hidden zero values: %d
UI_APP_UPGRADABLE_ITEMPACK_TIP,Displays the Upgradable Item Pack Menu.,Displays the Upgradable Item Pack Menu.
UI_UPGRADE_ITEMPACK,Upgrade,Upgrade
UI_ITEMPACK_UPGRADE_TITLE,Item Pack Upgrade,Item Pack Upgrade
UI_ITEMPACK_UPGRADE_DESC,"When you open an egg, you can receive all of the items listed below.\nIf you successfully upgrade the egg, you will receive higher-ranked items. If the upgrade fails, the egg may be downgraded or destroyed.","When you open an egg, you can receive all of the items listed below.\nIf you successfully upgrade the egg, you will receive higher-ranked items. If the upgrade fails, the egg may be downgraded or destroyed."
UI_ITEMPACK_UPGRADE_DESC_EMPTY,Drag and drop an upgradable item pack into the item slot.,Drag and drop an upgradable item pack into the item slot.
UI_ITEMPACK_UPGRADE_CONFIRM,Successful upgrades increase the reward. Failed upgrades may downgrade or destroy the item.\nProceed?,Successful upgrades increase the reward. Failed upgrades may downgrade or destroy the item.\nProceed?
UI_TAB_EGG_USE_NAME,Egg Use Achievements Event,Egg Use Achievements Event
UI_EGG_USE_EVENT,Egg Use,Egg Use
UI_EGG_USE_EVENT_DESC,"Use eggs during the event to earn rewards.\nRewards are granted when the total number of eggs used reaches certain milestones.\nRewards are limited by egg color, so hurry - first come, first served!","Use eggs during the event to earn rewards.\nRewards are granted when the total number of eggs used reaches certain milestones.\nRewards are limited by egg color, so hurry - first come, first served!"
UI_EGG_USE_RED_EGG,Red Egg,Uovo Rosso
UI_EGG_USE_ORANGE_EGG,Orange Egg,Uovo Arancione
UI_EGG_USE_YELLOW_EGG,Yellow Egg,Uovo Giallo
UI_EGG_USE_GREEN_EGG,Green Egg,Uovo Verde
UI_EGG_USE_BLUE_EGG,Blue Egg,Uovo Blu
UI_PLAYERHOUSINGBUY_KEEPTIME,Expires in:,Expires in:
UI_HOUSINGSETUP_KEEPTIME,Expires in:,Expires in:
UI_GUILD_TAB_HOUSING_JOINBATTLE,Participate in Artifact Battle,Participate in Artifact Battle
UI_GUILD_TAB_HOUSING_CANCELBATTLE,Cancel Participation,Cancel Participation
UI_GUILDHOUSING_ARTIFACTBATTLEJOIN_MSGBOX_INFO,"Participate in the next Artifact Battle?\n#cffff0000#bWARNING: Participation costs %s Penya, which is taken from your Guild Bank!#nb#nc","Participate in the next Artifact Battle?\n#cffff0000#bWARNING: Participation costs %s Penya, which is taken from your Guild Bank!#nb#nc"
UI_GUILDHOUSING_ARTIFACTBATTLECANCEL_MSGBOX_INFO,Cancel participation in the Artifact Battle? All Penya spent to participate will be refunded.,Cancel participation in the Artifact Battle? All Penya spent to participate will be refunded.
UI_GUILD_TAB_HOUSING_NEXTARTIFACTBATTLEHDR,Next Artifact Battle:,Next Artifact Battle:
UI_CHARINFO_HOUSING,Housing,Housing
UI_CHARINFO_HOUSING_TEMPLATE,Current Template,Current Template
UI_CHARINFO_HOUSING_EXPIRATION,Expires in,Expires in
UI_CHARINFO_HOUSING_BONUSES,Current bonuses,Current bonuses
UI_CHARINFO_HOUSING_NOHOUSE,No house yet.,No house yet.
UI_CHARINFO_HOUSING_EXPIRED,Expired.,Expired.
UI_HOUSINGPRESETSAPPLY_MSGBOX_INFO,This preset contains non-permanent decorations or NPCs. Apply this preset anyway?\n#b#cff78e12fNote: Decorations and NPCs with the shortest remaining duration are prioritized.#nb#nc,This preset contains non-permanent decorations or NPCs. Apply this preset anyway?\n#b#cff78e12fNote: Decorations and NPCs with the shortest remaining duration are prioritized.#nb#nc
UI_GUILDHOUSING_ARTIFACTBATTLE_TIMELEFT,Artifact Battle Ends In,Artifact Battle Ends In
UI_GUILD_LOG_BTN,Log,Log
UI_GUILDLOG_TITLE,Guild Log,Guild Log
UI_GUILDLOG_JOINED,Joined,Joined
UI_GUILDLOG_LEFT,Left,Left
UI_GUILDLOG_EJECTED,Ejected,Ejected
UI_GACHA_OPEN_ALL,Open All,Apri tutto
UI_GACHA_OPEN_ONE,Open 1,Apri 1
UI_GACHA_OPEN_ALL_CONFIRM,Open all boxes?,Open all boxes?
UI_BATTLEPASS_MISSION_USEITEM,Use %s,Use %s
UI_HOUSINGGUESTBOOK_TOTALLIKES,Total Likes,Total Likes
UI_HOUSINGGUESTBOOK_WELCOMEMSGTITLE,Welcome Message,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_1,Welcome Message,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_2,Post Message,Post Message
UI_HOUSINGGUESTBOOK_MSGBOX_DESC,The message has to be between 4 and %d characters. ,The message has to be between 4 and %d characters. 
UI_HOUSINGGUESTBOOK_DEL_TITLE,Delete Message,Elimina messaggio
UI_HOUSINGGUESTBOOK_DEL_CONFIRM,Delete this guest's message?,Delete this guest's message?
UI_PLAYERHOUSINGBUY_SIZE_EXTRA_LARGE,XL,XL
UI_HOUSINGSETUP_FILTER_FLOOR,Floor,Floor
UI_HOUSINGSETUP_FILTER_CEILING,Ceiling,Ceiling
UI_HOUSINGSETUP_FILTER_WALL,Wall,Wall
UI_PARTY_CHANGE_NAME,Name,Nome
UI_PARTY_CHANGE_NAME_TIP,Change the Party name.,Change the Party name.
UI_KALGAS_ASSAULT_NOT_SCHEDUL_DESC,There is no Kalgas Assault scheduled.,There is no Kalgas Assault scheduled.
UI_KALGAS_ASSAULT_CANNOT_ENTER,You cannot enter Kalgas Assault at this time.,You cannot enter Kalgas Assault at this time.
UI_KALGAS_ASSAULT_ENTERTIME_DESC,Enter Kalgas Assault now?\n\nEntry time remaining: %s,Enter Kalgas Assault now?\n\nEntry time remaining: %s
UI_KALGAS_ASSAULT_REGISTRATIONTIME_DESC,Cannot enter Kalgas Assault yet.\n\nEntry Start: %02d:%02d:%02d,Cannot enter Kalgas Assault yet.\n\nEntry Start: %02d:%02d:%02d
UI_KALGAS_ASSAULT_LATE_DESC,Today's Kalgas Assault has already started.,Today's Kalgas Assault has already started.
UI_KALGAS_ASSAULT_REG_DESC,"#cff0000ffRegistration#nc\nTime until registration opens:\n %s \nTime until entry:\n %s \nMinimum level: %d\n\nCurrent number of registered players: %d\n\n※ Only players registered for Kalgas Assault can participate.\n※ You cannot enter after the entry period ends.\n※ Maximum 200 players per instance (100 vs 100).\n※ Ranking rewards require at least 20 players. If fewer than 20 players participate, only the winner reward will be granted.\n※ Teams are assigned randomly.","#cff0000ffRegistration#nc\nTime until registration opens:\n %s \nTime until entry:\n %s \nMinimum level: %d\n\nCurrent number of registered players: %d\n\n※ Only players registered for Kalgas Assault can participate.\n※ You cannot enter after the entry period ends.\n※ Maximum 200 players per instance (100 vs 100).\n※ Ranking rewards require at least 20 players. If fewer than 20 players participate, only the winner reward will be granted.\n※ Teams are assigned randomly."
UI_SUN,Sunday,domenica
UI_MON,Monday,lunedì
UI_TUE,Tuesday,martedì
UI_WED,Wednesday,mercoledì
UI_THU,Thursday,giovedì
UI_FRI,Friday,venerdì
UI_SAT,Saturday,sabato
UI_KALGAS_ASSAULT_INFO_TITLE,Kalgas Assault Information,Informazioni sull'assalto di Kalgas
UI_KALGAS_ASSAULT_REGISTRATION_TITLE,Kalgas Assault Registration,Kalgas Assault Registration
UI_KALGAS_ASSAULT_REGISTER,Registration,Registration
UI_KALGAS_ASSAULT_REGISTERED,Registered,Registered
UI_KALGAS_ASSAULT_RANK_TITLE,Rank,Rank
UI_KALGAS_ASSAULT_RANK_RETURN,Transport to Town,Transport to Town
UI_KALGAS_ASSAULT_RANK_WINNER,Winner: %s,Winner: %s
UI_KALGAS_ASSAULT_RANK_MYRANK,My Ranking: %s,My Ranking: %s
UI_KALGAS_ASSAULT_RANK_NOT_RECORD,No record,No record
UI_KALGAS_ASSAULT_RANK_KALGAS,Kalgas,Kalgas
UI_KALGAS_ASSAULT_RANK_ARTIFACT,Artifact,Artifact
UI_KALGAS_ASSAULT_RANK_KILL,Kill,Kill
UI_KALGAS_ASSAULT_RANK_RANKING,Ranking,Ranking
UI_KALGAS_ASSAULT_RANK_TEAM,Team,Team
UI_KALGAS_ASSAULT_RANK_NAME,Name,Nome
UI_KALGAS_ASSAULT_RANK_POINT,Point,Point
UI_TOOLTIP_DST_BOSS_DMG,Boss Monster Damage,Boss Monster Damage
UI_KALGAS_ASSAULT_KILL_COUNT,Kill Count: %d,Kill Count: %d
UI_KALGAS_ASSAULT_REVIVAL_TITLE,Kalgas Assault Revival,Kalgas Assault Revival
UI_KALGAS_ASSAULT_REVIVAL_COUNT,Revive in: %d sec,Revive in: %d sec
UI_KALGAS_ASSAULT_REVIVAL_DEFAULT,Free Revive,Free Revive
UI_KALGAS_ASSAULT_REVIVAL_GOLD,Revive Now (Gold Coin x%d),Revive Now (Gold Coin x%d)
UI_KALGAS_ASSAULT_REVIVAL_SILVER,Revive Now (Silver Coin),Revive Now (Silver Coin)
UI_KALGAS_ASSAULT_TIMER_KALGAS,Time until Kalgas appears,Time until Kalgas appears
UI_KALGAS_ASSAULT_TIMER_END,Time until Kalgas Assault ends,Time until Kalgas Assault ends
UI_KALGAS_ASSAULT_UNFULFILLED_PLAY_TIME,You did not participate long enough to qualify for rewards or rankings.,You did not participate long enough to qualify for rewards or rankings.
UI_KALGAS_ASSAULT_WINNER,Congratulations. %s Team Wins!,Congratulations. %s Team Wins!
UI_KALGAS_ASSAULT_DRAW,The winner could not be decided.,The winner could not be decided.
UI_KALGAS_ASSAULT_RETURN_COUNT,You will be moved to town in %d seconds.,You will be moved to town in %d seconds.
UI_BLACK,Black,Nero
UI_WHITE,White,Bianco
UI_DRAW,Draw,Draw
UI_KALGAS_ASSAULT_READY,Kalgas Assault is about to start!,Kalgas Assault is about to start!
UI_KALGAS_ASSAULT_ENTRY_CLOSE_REMAINING,Kalgas Assault entry will close in %d minutes.,Kalgas Assault entry will close in %d minutes.
UI_KALGAS_ASSAULT_PLAY_START_REMAINING,Kalgas Assault will start in %d minutes.,Kalgas Assault will start in %d minutes.
UI_RAINBOWRACE_TEAMSELECTION_DESC,"You can form a team with a friend or a random player to compete in the race.\n\nOnce you select a team, it cannot be changed or canceled. Choose carefully.","You can form a team with a friend or a random player to compete in the race.\n\nOnce you select a team, it cannot be changed or canceled. Choose carefully."
UI_RAINBOWRACE_RANDOMMATCHING,Random Match,Random Match
UI_RAINBOWRACE_TEAMWITHFRIEND,Team Up with a Friend,Team Up with a Friend
UI_RAINBOWRACE_TEAMINVITATION,Invite Friend,Invite Friend
UI_RAINBOWRACE_FRIEND_LEVEL,Level,Livello
UI_RAINBOWRACE_FRIEND_NAME,Name,Nome
UI_RAINBOWRACE_FRIEND_APPLICATION,Application,Application
UI_RAINBOWRACE_INVITATION_CONFIRM,Participate in Rainbow Race Duo (%s) with %s? The application fee is %lld Penya.,Participate in Rainbow Race Duo (%s) with %s? The application fee is %lld Penya.
UI_RAINBOWRACE_ITEM,Item,Item
UI_RAINBOWRACE_SPEED,Speed,Velocità
UI_RAINBOWRACE_TEAM_INVITATION,%s invites you to participate in the Rainbow Race (Duo Team - %s).\nThe application fee is %lld Penya\nAccept?,%s invites you to participate in the Rainbow Race (Duo Team - %s).\nThe application fee is %lld Penya\nAccept?
UI_RAINBOWRACE_INDIV_REGISTERED,You have registered for Rainbow Race (Individual - %s).\nYou have spent %lld Penya.,You have registered for Rainbow Race (Individual - %s).\nYou have spent %lld Penya.
UI_RAINBOWRACE_TEAM_REGISTERED_RANDOM,You have registered for Rainbow Race (Duo Team - %s).\nYou have spent %lld Penya.,You have registered for Rainbow Race (Duo Team - %s).\nYou have spent %lld Penya.
UI_RAINBOWRACE_TEAM_REGISTERED,You have registered for Rainbow Race (Duo Team - %s) with %s.\nYou have spent %lld Penya.,You have registered for Rainbow Race (Duo Team - %s) with %s.\nYou have spent %lld Penya.
UI_RAINBOWRACE_TITLE,Rainbow Race,Rainbow Race
UI_INVENTORY_ACTION_EQUIP_LEFT,Equip (L),Equip (L)
UI_FITTINGROOM_RESETEQUIPMENT,Reset Equipment,Reset Equipment
UI_KALGAS_ASSAULT_RANK_NODATA,No participation information,No participation information
UI_QUEST_ATTENDANCE,Playtime Minutes #cffc32f07#b%d/%d#nb#nc,Playtime Minutes #cffc32f07#b%d/%d#nb#nc
UI_QUEST_HOUSING,Housing Entry Count #cffc32f07#b%d/%d#nb#nc,Housing Entry Count #cffc32f07#b%d/%d#nb#nc
UI_CHATFILTER_TEAM,Team,Team
UI_CHAT_TEAM_TIP,Send messages to your team members.,Send messages to your team members.
UI_BATTLEPASS_MISSION_VISIT_FRIENDS_HOUSE,Visit a Friend's House,Visit a Friend's House
UI_BATTLEPASS_MISSION_ENTER_INSTANCE_DUNGEON,Enter an Instanced Dungeon,Enter an Instanced Dungeon
UI_BATTLEPASS_MISSION_HOUSING_BOOK_LIKE,Visit a Friend's House and Press the Heart Button,Visit a Friend's House and Press the Heart Button
UI_TOOLTIP_FLYSPEEDRATE,Flying Speed,Flying Speed
UI_TOOLTIP_DEATHEXPLOSSDEC,Experience Loss Reduction,Experience Loss Reduction
UI_TOOLTIP_REVIVEHP,HP Restored on Revive,HP Restored on Revive
UI_TOOLTIP_REVIVEMP,MP Restored on Revive,MP Restored on Revive
UI_TOOLTIP_REVIVEFP,FP Restored on Revive,FP Restored on Revive
UI_TOOLTIP_UPGRADENORMAL,Weapon/Armor Upgrade Chance,Weapon/Armor Upgrade Chance
UI_TOOLTIP_UPGRADEACCESSORY,Accessory Upgrade Chance,Accessory Upgrade Chance
UI_TOOLTIP_UPGRADEPIERCING,Piercing Chance,Piercing Chance
UI_TOOLTIP_HOUSINGARTIFACT_HPRATE,Battle Artifact HP,Battle Artifact HP
UI_TOOLTIP_HOUSINGARTIFACT_DEFRATE,Battle Artifact DEF,Battle Artifact DEF
UI_TOOLTIP_HOUSINGARTIFACT_RECOVERYRATE,Battle Artifact Recovery,Battle Artifact Recovery
UI_TOOLTIP_PVPBLOCK_PENETRATION,PvP Block Penetration,PvP Block Penetration
UI_TOOLTIP_VENDORSHOP_DAY,Added Vendor Shop Day(s),Added Vendor Shop Day(s)
UI_TOOLTIP_PARTYEXP_RATE,Party EXP,Party EXP
UI_TOOLTIP_HOUSINGARTIFACT_NEAR_HP,Guild Member HP Near Artifact,Guild Member HP Near Artifact
UI_TOOLTIP_HOUSINGARTIFACT_NEAR_ATKRATE,Guild Member ATK Near Artifact,Guild Member ATK Near Artifact
UI_TOOLTIP_HOUSINGARTIFACT_NEAR_DEFRATE,Guild Member DEF Near Artifact,Guild Member DEF Near Artifact
UI_TOOLTIP_HOUSINGARTIFACT_ATKSPEED,Guild Member Attack Speed Near Artifact,Guild Member Attack Speed Near Artifact
UI_TOOLTIP_HOUSINGARTIFACT_NEAR_SPELLRATE,Guild Member Casting Speed Near Artifact,Guild Member Casting Speed Near Artifact
UI_TOOLTIP_PVPBLOCK_RATE,PvP Melee/Range Block,PvP Melee/Range Block
UI_TOOLTIP_PVPCRITICALBONUS,PvP Critical Damage,PvP Critical Damage
UI_TOOLTIP_PVPCRITICALCHANCE,PvP Critical Chance,PvP Critical Chance
UI_TOOLTIP_PENYA_RATE,Penya Drop Bonus,Penya Drop Bonus
UI_OPTION_UNDERWATER,Underwater Effect,Underwater Effect
UI_REVIVAL_LODELIGHT_CONFIRM,Resurrect at Lodelight?,Resurrect at Lodelight?
UI_REVIVAL_LODESTAR_CONFIRM,Resurrect at Lodestar?,Resurrect at Lodestar?
UI_CASHSHOP_CONFIRM_MSG_CMT,Purchase %dx %s (x%d) for %s?,Purchase %dx %s (x%d) for %s?
UI_BATTLEPASS_MISSION_HOUSING_BOOK_WRITE,Write in a Friend's House Guestbook,Write in a Friend's House Guestbook
UI_PURCHASE_INAPP_SUCCESS,Purchase was successful!,Purchase was successful!
UI_PURCHASE_INAPP_CANCELED,Purchase has been cancelled.,Purchase has been cancelled.
UI_PURCHASE_INAPP_ERROR,An error occurred. The purchase could not be completed.,An error occurred. The purchase could not be completed.
UI_TOOLTIP_MAGIC_CLOCK,Number of uses today: %d,Number of uses today: %d
UI_BATTLEPASS_MISSION_UPGRADE_GEAR_OR_ACC,Upgrade a Piece of Gear or an Accessory to +%s or Higher,Upgrade a Piece of Gear or an Accessory to +%s or Higher
UI_ACHIEVEMENTS_TITLE_TARGETMONSTERS,Monster(s) to kill,Monster(s) to kill
UI_REVIVAL_INSTANT_CONFIRM,Use the Scroll of Resurrection to resurrect yourself?,Use the Scroll of Resurrection to resurrect yourself?
UI_EVENT_ITEM_UPGRADE_MATERIAL,Catalyst,Catalyst
UI_OPTION_ACCOUNT_MANAGE_NOTIFICATIONS,Manage notifications,Manage notifications
UI_OPTION_ACCOUNT_MANAGE_PRIVACY,Manage privacy,Manage privacy
UI_OPTION_ACCOUNT_TOS,Terms of Service,Terms of Service
UI_OPTION_ACCOUNT_PRIVACY,Privacy Policy,Privacy Policy
UI_OPTION_ACCOUNT_MEMBERSHIP_WITHDRAWAL,Membership Withdrawal,Membership Withdrawal
UI_OPTION_ACCOUNT_CUSTOMER_CENTER,Customer Center,Customer Center
UI_SERVICE_AGREEMENT_TITLE,Service agreement,Service agreement
UI_SERVICE_AGREEMENT_BIRTHDATE,(Required) Please enter your date of birth,(Required) Please enter your date of birth
UI_SERVICE_AGREEMENT_ACCEPT_TERMS,I agree to the Terms of Service and acknowledge that I have read and understood the Privacy Policy,I agree to the Terms of Service and acknowledge that I have read and understood the Privacy Policy
UI_SERVICE_AGREEMENT_ACCEPT_TERMS_AGREE,(Required) I agree,(Required) I agree
UI_SERVICE_AGREEMENT_TERMSOFSERVICE,Check the Terms of Service,Check the Terms of Service
UI_SERVICE_AGREEMENT_PRIVACY_POLICY,Check the Privacy Policy,Check the Privacy Policy
UI_SERVICE_AGREEMENT_ADVERTISEMENTS,(Optional) I agree to receive advertisements and updates about Flyff Universe and related services published on Flyff Universe,(Optional) I agree to receive advertisements and updates about Flyff Universe and related services published on Flyff Universe
