Key,English,Indonesian
PROPITEM_TXT_723388,1st Anniversary Housing Furniture,1st Anniversary Housing Furniture
PROPITEM_TXT_723389,1st Anniversary Cake (Flaris),1st Anniversary Cake (Flaris)
PROPITEM_TXT_723390,1st Anniversary Cake (Saint City),1st Anniversary Cake (Saint City)
PROPITEM_TXT_723391,1st Anniversary Cake (Darken),1st Anniversary Cake (Darken)
PROPITEM_TXT_723392,Select which housing prop you want to receive!,Select which housing prop you want to receive!
PROPITEM_TXT_723393,April Smelting Scroll Package,April Smelting Scroll Package
PROPITEM_TXT_723394,"A package containing 20x Scroll of GProtect, 25x Scroll of SProtect and 40x Scroll of AProtect. All items are also linked.","A package containing 20x Scroll of GProtect, 25x Scroll of SProtect and 40x Scroll of AProtect. All items are also linked."
PROPITEM_TXT_723395,Hunter's Inventory,Hunter's Inventory
PROPITEM_TXT_723396,"A package containing 10x Scroll of Amplification ES, 10x Upcut Stone, 10x Vital Drink X or Refresher Hold and 10x Scroll of Return Town. All items are also linked.","A package containing 10x Scroll of Amplification ES, 10x Upcut Stone, 10x Vital Drink X or Refresher Hold and 10x Scroll of Return Town. All items are also linked."
PROPITEM_TXT_723397,2nd Anniversary Housing Furniture,2nd Anniversary Housing Furniture
PROPITEM_TXT_723398,2nd Anniversary Cake (Flaris),2nd Anniversary Cake (Flaris)
PROPITEM_TXT_723399,2nd Anniversary Cake (Saint City),2nd Anniversary Cake (Saint City)
PROPITEM_TXT_723400,2nd Anniversary Cake (Darken),2nd Anniversary Cake (Darken)
PROPITEM_TXT_723401,2nd Anniversary Presents 1 Single Pack,2nd Anniversary Presents 1 Single Pack
PROPITEM_TXT_723402,2nd Anniversary Presents 2 Single Pack,2nd Anniversary Presents 2 Single Pack
PROPITEM_TXT_723403,2nd Anniversary Arch 1 Single Pack,2nd Anniversary Arch 1 Single Pack
PROPITEM_TXT_723404,Lucky Box Scroll of Amplification ES (1-100),Lucky Box Scroll of Amplification ES (1-100)
PROPITEM_TXT_723405,"A package containing a random amount of Scroll of Amplification ES, ranging from 1 to 100.","A package containing a random amount of Scroll of Amplification ES, ranging from 1 to 100."
PROPITEM_TXT_723406,Lucky Box Scroll of Weapon bonus (1-100),Lucky Box Scroll of Weapon bonus (1-100)
PROPITEM_TXT_723407,"A package containing a random amount of Scroll of Weapon Bonus, ranging from 1 to 100.","A package containing a random amount of Scroll of Weapon Bonus, ranging from 1 to 100."
PROPITEM_TXT_723408,Lucky Box Scroll of Shield bonus (1-100),Lucky Box Scroll of Shield bonus (1-100)
PROPITEM_TXT_723409,"A package containing a random amount of Scroll of Shield Bonus, ranging from 1 to 100.","A package containing a random amount of Scroll of Shield Bonus, ranging from 1 to 100."
PROPITEM_TXT_723410,Lucky Box Scroll of Reduction A (1-10),Lucky Box Scroll of Reduction A (1-10)
PROPITEM_TXT_723411,"A package containing a random amount of Scroll of Reduction A, ranging from 1 to 10.","A package containing a random amount of Scroll of Reduction A, ranging from 1 to 10."
PROPITEM_TXT_723412,Lucky Box Scroll of Reduction B (1-10),Lucky Box Scroll of Reduction B (1-10)
PROPITEM_TXT_723413,"A package containing a random amount of Scroll of Reduction B, ranging from 1 to 10.","A package containing a random amount of Scroll of Reduction B, ranging from 1 to 10."
PROPITEM_TXT_723414,Lucky Box Scroll of Resurrection (1-100),Lucky Box Scroll of Resurrection (1-100)
PROPITEM_TXT_723415,"A package containing a random amount of Scroll of Resurrection, ranging from 1 to 100.","A package containing a random amount of Scroll of Resurrection, ranging from 1 to 100."
PROPITEM_TXT_724292,Spring Bunny 2024 10% Blue Set,Spring Bunny 2024 10% Blue Set
PROPITEM_TXT_724293,Spring Bunny 2024 10% Blue Set (M),Spring Bunny 2024 10% Blue Set (M)
PROPITEM_TXT_724294,The Spring Bunny 2024 10% Blue Set for male characters.,The Spring Bunny 2024 10% Blue Set for male characters.
PROPITEM_TXT_724295,Spring Bunny 2024 Blue Hat (M),Spring Bunny 2024 Blue Hat (M)
PROPITEM_TXT_724296,Spring Bunny 2024 Blue Suit (M),Spring Bunny 2024 Blue Suit (M)
PROPITEM_TXT_724297,Spring Bunny 2024 Blue Shoes (M),Spring Bunny 2024 Blue Shoes (M)
PROPITEM_TXT_724298,Spring Bunny 2024 Blue Hands (M),Spring Bunny 2024 Blue Hands (M)
PROPITEM_TXT_724299,Spring Bunny 2024 10% Blue Set (F),Spring Bunny 2024 10% Blue Set (F)
PROPITEM_TXT_724300,The Spring Bunny 2024 10% Blue Set for female characters.,The Spring Bunny 2024 10% Blue Set for female characters.
PROPITEM_TXT_724301,Spring Bunny 2024 Blue Hat (F),Spring Bunny 2024 Blue Hat (F)
PROPITEM_TXT_724302,Spring Bunny 2024 Blue Suit (F),Spring Bunny 2024 Blue Suit (F)
PROPITEM_TXT_724303,Spring Bunny 2024 Blue Shoes (F),Spring Bunny 2024 Blue Shoes (F)
PROPITEM_TXT_724304,Spring Bunny 2024 Blue Hands (F),Spring Bunny 2024 Blue Hands (F)
PROPITEM_TXT_724305,Spring Bunny 2024 Blue Backpack,Spring Bunny 2024 Blue Backpack
PROPITEM_TXT_724306,Spring Bunny 2024 Blue Mask,Spring Bunny 2024 Blue Mask
PROPITEM_TXT_724307,Spring Bunny 2024 8% Pink Set,Spring Bunny 2024 8% Pink Set
PROPITEM_TXT_724308,Spring Bunny 2024 8% Pink Set (M),Spring Bunny 2024 8% Pink Set (M)
PROPITEM_TXT_724309,The Spring Bunny 2024 8% Pink Set for male characters.,The Spring Bunny 2024 8% Pink Set for male characters.
PROPITEM_TXT_724310,Spring Bunny 2024 Pink Hat (M),Spring Bunny 2024 Pink Hat (M)
PROPITEM_TXT_724311,Spring Bunny 2024 Pink Suit (M),Spring Bunny 2024 Pink Suit (M)
PROPITEM_TXT_724312,Spring Bunny 2024 Pink Shoes (M),Spring Bunny 2024 Pink Shoes (M)
PROPITEM_TXT_724313,Spring Bunny 2024 Pink Hands (M),Spring Bunny 2024 Pink Hands (M)
PROPITEM_TXT_724314,Spring Bunny 2024 8% Pink Set (F),Spring Bunny 2024 8% Pink Set (F)
PROPITEM_TXT_724315,The Spring Bunny 2024 8% Pink Set for female characters.,The Spring Bunny 2024 8% Pink Set for female characters.
PROPITEM_TXT_724316,Spring Bunny 2024 Pink Hat (F),Spring Bunny 2024 Pink Hat (F)
PROPITEM_TXT_724317,Spring Bunny 2024 Pink Suit (F),Spring Bunny 2024 Pink Suit (F)
PROPITEM_TXT_724318,Spring Bunny 2024 Pink Shoes (F),Spring Bunny 2024 Pink Shoes (F)
PROPITEM_TXT_724319,Spring Bunny 2024 Pink Hands (F),Spring Bunny 2024 Pink Hands (F)
PROPITEM_TXT_724320,Spring Bunny 2024 Pink Backpack,Spring Bunny 2024 Pink Backpack
PROPITEM_TXT_724321,Spring Bunny 2024 Pink Mask,Spring Bunny 2024 Pink Mask
PROPITEM_TXT_724322,Spring Bunny 2024 6% Purple Set,Spring Bunny 2024 6% Purple Set
PROPITEM_TXT_724323,Spring Bunny 2024 6% Purple Set (M),Spring Bunny 2024 6% Purple Set (M)
PROPITEM_TXT_724324,The Spring Bunny 2024 6% Purple Set for male characters.,The Spring Bunny 2024 6% Purple Set for male characters.
PROPITEM_TXT_724325,Spring Bunny 2024 Purple Hat (M),Spring Bunny 2024 Purple Hat (M)
PROPITEM_TXT_724326,Spring Bunny 2024 Purple Suit (M),Spring Bunny 2024 Purple Suit (M)
PROPITEM_TXT_724327,Spring Bunny 2024 Purple Shoes (M),Spring Bunny 2024 Purple Shoes (M)
PROPITEM_TXT_724328,Spring Bunny 2024 Purple Hands (M),Spring Bunny 2024 Purple Hands (M)
PROPITEM_TXT_724329,Spring Bunny 2024 6% Purple Set (F),Spring Bunny 2024 6% Purple Set (F)
PROPITEM_TXT_724330,The Spring Bunny 2024 6% Purple Set for female characters.,The Spring Bunny 2024 6% Purple Set for female characters.
PROPITEM_TXT_724331,Spring Bunny 2024 Purple Hat (F),Spring Bunny 2024 Purple Hat (F)
PROPITEM_TXT_724332,Spring Bunny 2024 Purple Suit (F),Spring Bunny 2024 Purple Suit (F)
PROPITEM_TXT_724333,Spring Bunny 2024 Purple Shoes (F),Spring Bunny 2024 Purple Shoes (F)
PROPITEM_TXT_724334,Spring Bunny 2024 Purple Hands (F),Spring Bunny 2024 Purple Hands (F)
PROPITEM_TXT_724335,Spring Bunny 2024 Purple Backpack,Spring Bunny 2024 Purple Backpack
PROPITEM_TXT_724336,Spring Bunny 2024 Purple Mask,Spring Bunny 2024 Purple Mask
PROPITEM_TXT_724337,Spring Bunny 2024 4% Yellow Set,Spring Bunny 2024 4% Yellow Set
PROPITEM_TXT_724338,Spring Bunny 2024 4% Yellow Set (M),Spring Bunny 2024 4% Yellow Set (M)
PROPITEM_TXT_724339,The Spring Bunny 2024 4% Yellow Set for male characters.,The Spring Bunny 2024 4% Yellow Set for male characters.
PROPITEM_TXT_724340,Spring Bunny 2024 Yellow Hat (M),Spring Bunny 2024 Yellow Hat (M)
PROPITEM_TXT_724341,Spring Bunny 2024 Yellow Suit (M),Spring Bunny 2024 Yellow Suit (M)
PROPITEM_TXT_724342,Spring Bunny 2024 Yellow Shoes (M),Spring Bunny 2024 Yellow Shoes (M)
PROPITEM_TXT_724343,Spring Bunny 2024 Yellow Hands (M),Spring Bunny 2024 Yellow Hands (M)
PROPITEM_TXT_724344,Spring Bunny 2024 4% Yellow Set (F),Spring Bunny 2024 4% Yellow Set (F)
PROPITEM_TXT_724345,The Spring Bunny 2024 4% Yellow Set for female characters.,The Spring Bunny 2024 4% Yellow Set for female characters.
PROPITEM_TXT_724346,Spring Bunny 2024 Yellow Hat (F),Spring Bunny 2024 Yellow Hat (F)
PROPITEM_TXT_724347,Spring Bunny 2024 Yellow Suit (F),Spring Bunny 2024 Yellow Suit (F)
PROPITEM_TXT_724348,Spring Bunny 2024 Yellow Shoes (F),Spring Bunny 2024 Yellow Shoes (F)
PROPITEM_TXT_724349,Spring Bunny 2024 Yellow Hands (F),Spring Bunny 2024 Yellow Hands (F)
PROPITEM_TXT_724350,Spring Bunny 2024 Yellow Backpack,Spring Bunny 2024 Yellow Backpack
PROPITEM_TXT_724351,Spring Bunny 2024 Yellow Mask,Spring Bunny 2024 Yellow Mask
PROPITEM_TXT_724352,Spring Bunny 2024 2% Green Set,Spring Bunny 2024 2% Green Set
PROPITEM_TXT_724353,Spring Bunny 2024 2% Green Set (M),Spring Bunny 2024 2% Green Set (M)
PROPITEM_TXT_724354,The Spring Bunny 2024 2% Green Set for male characters.,The Spring Bunny 2024 2% Green Set for male characters.
PROPITEM_TXT_724355,Spring Bunny 2024 Green Hat (M),Spring Bunny 2024 Green Hat (M)
PROPITEM_TXT_724356,Spring Bunny 2024 Green Suit (M),Spring Bunny 2024 Green Suit (M)
PROPITEM_TXT_724357,Spring Bunny 2024 Green Shoes (M),Spring Bunny 2024 Green Shoes (M)
PROPITEM_TXT_724358,Spring Bunny 2024 Green Hands (M),Spring Bunny 2024 Green Hands (M)
PROPITEM_TXT_724359,Spring Bunny 2024 2% Green Set (F),Spring Bunny 2024 2% Green Set (F)
PROPITEM_TXT_724360,The Spring Bunny 2024 2% Green Set for female characters.,The Spring Bunny 2024 2% Green Set for female characters.
PROPITEM_TXT_724361,Spring Bunny 2024 Green Hat (F),Spring Bunny 2024 Green Hat (F)
PROPITEM_TXT_724362,Spring Bunny 2024 Green Suit (F),Spring Bunny 2024 Green Suit (F)
PROPITEM_TXT_724363,Spring Bunny 2024 Green Shoes (F),Spring Bunny 2024 Green Shoes (F)
PROPITEM_TXT_724364,Spring Bunny 2024 Green Hands (F),Spring Bunny 2024 Green Hands (F)
PROPITEM_TXT_724365,Spring Bunny 2024 Green Backpack,Spring Bunny 2024 Green Backpack
PROPITEM_TXT_724366,Spring Bunny 2024 Green Mask,Spring Bunny 2024 Green Mask
PROPITEM_TXT_724367,Spring Bunny 2024 2% Black Set,Spring Bunny 2024 2% Black Set
PROPITEM_TXT_724368,Spring Bunny 2024 2% Black Set (M),Spring Bunny 2024 2% Black Set (M)
PROPITEM_TXT_724369,The Spring Bunny 2024 2% Black Set for male characters.,The Spring Bunny 2024 2% Black Set for male characters.
PROPITEM_TXT_724370,Spring Bunny 2024 Black Hat (M),Spring Bunny 2024 Black Hat (M)
PROPITEM_TXT_724371,Spring Bunny 2024 Black Suit (M),Spring Bunny 2024 Black Suit (M)
PROPITEM_TXT_724372,Spring Bunny 2024 Black Shoes (M),Spring Bunny 2024 Black Shoes (M)
PROPITEM_TXT_724373,Spring Bunny 2024 Black Hands (M),Spring Bunny 2024 Black Hands (M)
PROPITEM_TXT_724374,Spring Bunny 2024 2% Black Set (F),Spring Bunny 2024 2% Black Set (F)
PROPITEM_TXT_724375,The Spring Bunny 2024 2% Black Set for female characters.,The Spring Bunny 2024 2% Black Set for female characters.
PROPITEM_TXT_724376,Spring Bunny 2024 Black Hat (F),Spring Bunny 2024 Black Hat (F)
PROPITEM_TXT_724377,Spring Bunny 2024 Black Suit (F),Spring Bunny 2024 Black Suit (F)
PROPITEM_TXT_724378,Spring Bunny 2024 Black Shoes (F),Spring Bunny 2024 Black Shoes (F)
PROPITEM_TXT_724379,Spring Bunny 2024 Black Hands (F),Spring Bunny 2024 Black Hands (F)
PROPITEM_TXT_724380,Spring Bunny 2024 Black Backpack,Spring Bunny 2024 Black Backpack
PROPITEM_TXT_724381,Spring Bunny 2024 Black Mask,Spring Bunny 2024 Black Mask
PROPITEM_TXT_724382,Spring Bunny 2024 Costume Lucky Box,Spring Bunny 2024 Costume Lucky Box
PROPITEM_TXT_724383,This box contains a Spring Bunny 2024 Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a Spring Bunny 2024 Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_724384,Fox Spirit Cage,Fox Spirit Cage
PROPITEM_TXT_724385,A cute lost spirit. Rare sighting!,A cute lost spirit. Rare sighting!
PROPITEM_TXT_724386,Ninja Toad Cage,Ninja Toad Cage
PROPITEM_TXT_724387,An extremely powerful toad. Very rare sighting!,An extremely powerful toad. Very rare sighting!
PROPITEM_TXT_724388,Steambot Cage,Steambot Cage
PROPITEM_TXT_724389,An intricate mechanism full of life. Very rare sighting!,An intricate mechanism full of life. Very rare sighting!
PROPITEM_TXT_724390,White Lion Cage,White Lion Cage
PROPITEM_TXT_724391,An elegant mythical creature. Very rare sighting!,An elegant mythical creature. Very rare sighting!
PROPITEM_TXT_724392,Phio Cage,Phio Cage
PROPITEM_TXT_724394,A cute creature of unknown origins. Very rare sighting!,A cute creature of unknown origins. Very rare sighting!
PROPITEM_TXT_724395,2nd Anniversary Costume Lucky Box,2nd Anniversary Costume Lucky Box
PROPITEM_TXT_724397,2nd Anniversary Growth Package,2nd Anniversary Growth Package
PROPITEM_TXT_724398,"A package containing 1x Amplification ES Scroll Box, 10x Scroll of Resurrection, 10x Upcut Stone, 10x Def-Upcut Stone and 1x 2nd Anniversary Gift Box C. All items are also linked.","A package containing 1x Amplification ES Scroll Box, 10x Scroll of Resurrection, 10x Upcut Stone, 10x Def-Upcut Stone and 1x 2nd Anniversary Gift Box C. All items are also linked."
PROPITEM_TXT_724399,2nd Anniversary Scroll Package,2nd Anniversary Scroll Package
PROPITEM_TXT_724400,"A package containing 1x 15 Days Scroll of Party Exp, 1x 15 Days Scroll of Party Skill, 1x Scroll of Party Amplification (15 Days), 1x Enhanced Party Skill Range 15 and 1x 2nd Anniversary Gift Box B. All items are also linked.","A package containing 1x 15 Days Scroll of Party Exp, 1x 15 Days Scroll of Party Skill, 1x Scroll of Party Amplification (15 Days), 1x Enhanced Party Skill Range 15 and 1x 2nd Anniversary Gift Box B. All items are also linked."
PROPITEM_TXT_724401,FWC Supply Pack,FWC Supply Pack
PROPITEM_TXT_724403,Gift of Strength (3 Days),Gift of Strength (3 Days)
PROPITEM_TXT_724404,"A package containing 1x Adventurer's Fortune Flask (3 Days), 3x Scroll of Amplification, 3x Grilled Eel and 5x Vital Drink X or Refresher Hold. All items are also linked.","A package containing 1x Adventurer's Fortune Flask (3 Days), 3x Scroll of Amplification, 3x Grilled Eel and 5x Vital Drink X or Refresher Hold. All items are also linked."
PROPITEM_TXT_724405,Gift of Strength (15 Days),Gift of Strength (15 Days)
PROPITEM_TXT_724406,"A package containing 1x Adventurer's Fortune Flask (15 Days), 3x Scroll of Amplification, 3x Grilled Eel and 5x Vital Drink X or Refresher Hold. All items are also linked.","A package containing 1x Adventurer's Fortune Flask (15 Days), 3x Scroll of Amplification, 3x Grilled Eel and 5x Vital Drink X or Refresher Hold. All items are also linked."
PROPITEM_TXT_724407,Gift of Strength (30 Days),Gift of Strength (30 Days)
PROPITEM_TXT_724408,"A package containing 1x Adventurer's Fortune Flask (30 Days), 10x Scroll of Amplification, 10x Grilled Eel, 10x Vital Drink X or Refresher Hold, 10x Upcut Stone and 10x Def-Upcut Stone. All items are also linked.","A package containing 1x Adventurer's Fortune Flask (30 Days), 10x Scroll of Amplification, 10x Grilled Eel, 10x Vital Drink X or Refresher Hold, 10x Upcut Stone and 10x Def-Upcut Stone. All items are also linked."
PROPITEM_TXT_724409,2024 School Uniform 10% Blue Set,2024 School Uniform 10% Blue Set
PROPITEM_TXT_724410,2024 School Uniform 10% Blue Set (M),2024 School Uniform 10% Blue Set (M)
PROPITEM_TXT_724411,The 2024 School Uniform 10% Blue Set for male characters.,The 2024 School Uniform 10% Blue Set for male characters.
PROPITEM_TXT_724412,2024 School Uniform Blue Hat (M),2024 School Uniform Blue Hat (M)
PROPITEM_TXT_724413,2024 School Uniform Blue Suit (M),2024 School Uniform Blue Suit (M)
PROPITEM_TXT_724414,2024 School Uniform Blue Shoes (M),2024 School Uniform Blue Shoes (M)
PROPITEM_TXT_724415,2024 School Uniform 10% Blue Set (F),2024 School Uniform 10% Blue Set (F)
PROPITEM_TXT_724416,The 2024 School Uniform 10% Blue Set for female characters.,The 2024 School Uniform 10% Blue Set for female characters.
PROPITEM_TXT_724417,2024 School Uniform Blue Hat (F),2024 School Uniform Blue Hat (F)
PROPITEM_TXT_724418,2024 School Uniform Blue Suit (F),2024 School Uniform Blue Suit (F)
PROPITEM_TXT_724419,2024 School Uniform Blue Shoes (F),2024 School Uniform Blue Shoes (F)
PROPITEM_TXT_724420,2024 School Uniform Blue Backpack,2024 School Uniform Blue Backpack
PROPITEM_TXT_724421,2024 School Uniform Blue Mask,2024 School Uniform Blue Mask
PROPITEM_TXT_724422,2024 School Uniform 8% White Set,2024 School Uniform 8% White Set
PROPITEM_TXT_724423,2024 School Uniform 8% White Set (M),2024 School Uniform 8% White Set (M)
PROPITEM_TXT_724424,The 2024 School Uniform 8% White Set for male characters.,The 2024 School Uniform 8% White Set for male characters.
PROPITEM_TXT_724425,2024 School Uniform White Hat (M),2024 School Uniform White Hat (M)
PROPITEM_TXT_724426,2024 School Uniform White Suit (M),2024 School Uniform White Suit (M)
PROPITEM_TXT_724427,2024 School Uniform White Shoes (M),2024 School Uniform White Shoes (M)
PROPITEM_TXT_724428,2024 School Uniform 8% White Set (F),2024 School Uniform 8% White Set (F)
PROPITEM_TXT_724429,The 2024 School Uniform 8% White Set for female characters.,The 2024 School Uniform 8% White Set for female characters.
PROPITEM_TXT_724430,2024 School Uniform White Hat (F),2024 School Uniform White Hat (F)
PROPITEM_TXT_724431,2024 School Uniform White Suit (F),2024 School Uniform White Suit (F)
PROPITEM_TXT_724432,2024 School Uniform White Shoes (F),2024 School Uniform White Shoes (F)
PROPITEM_TXT_724433,2024 School Uniform White Backpack,2024 School Uniform White Backpack
PROPITEM_TXT_724434,2024 School Uniform White Mask,2024 School Uniform White Mask
PROPITEM_TXT_724435,2024 School Uniform 6% Orange Set,2024 School Uniform 6% Orange Set
PROPITEM_TXT_724436,2024 School Uniform 6% Orange Set (M),2024 School Uniform 6% Orange Set (M)
